,open,high,low,close,adjclose,volume,ticker,date
2021-01-11,1.4200667142868042,1.4200667142868042,1.1120320558547974,1.2747392654418945,1.2747392654418945,3477408.0,NRG-USD,2021-01-11
2021-01-12,1.2729876041412354,1.3359328508377075,1.2165859937667847,1.2668935060501099,1.2668935060501099,2356509.0,NRG-USD,2021-01-12
2021-01-13,1.2681559324264526,1.4345173835754395,1.2119852304458618,1.4007024765014648,1.4007024765014648,3021798.0,NRG-USD,2021-01-13
2021-01-14,1.422113299369812,1.4563566446304321,1.378786325454712,1.4511451721191406,1.4511451721191406,3098411.0,NRG-USD,2021-01-14
2021-01-11,0.2700432240962982,0.2701352536678314,0.20723865926265717,0.23959283530712128,0.23959283530712128,20569908.0,NULS-USD,2021-01-11
2021-01-12,0.23962654173374176,0.2615642845630646,0.23036347329616547,0.23994533717632294,0.23994533717632294,16423923.0,NULS-USD,2021-01-12
2021-01-13,0.23995977640151978,0.2607691287994385,0.2320350706577301,0.2586924433708191,0.2586924433708191,17072619.0,NULS-USD,2021-01-13
2021-01-14,0.2608701288700104,0.26804688572883606,0.25273314118385315,0.26433542370796204,0.26433542370796204,16711211.0,NULS-USD,2021-01-14
2021-01-11,0.08391723036766052,0.09244971722364426,0.08130697906017303,0.08588036149740219,0.08588036149740219,284465.0,NVT-USD,2021-01-11
2021-01-12,0.08588246256113052,0.08624424040317535,0.07990127801895142,0.08255668729543686,0.08255668729543686,252305.0,NVT-USD,2021-01-12
2021-01-13,0.0825522169470787,0.08471810817718506,0.0803256630897522,0.08197508007287979,0.08197508007287979,254323.0,NVT-USD,2021-01-13
2021-01-14,0.08205115050077438,0.08314666152000427,0.08086149394512177,0.08136019110679626,0.08136019110679626,260007.0,NVT-USD,2021-01-14
2021-01-11,0.3123018741607666,0.3123018741607666,0.24735744297504425,0.29274114966392517,0.29274114966392517,277803.0,NXS-USD,2021-01-11
2021-01-12,0.29302406311035156,0.3046738803386688,0.2687705457210541,0.28474026918411255,0.28474026918411255,101958.0,NXS-USD,2021-01-12
2021-01-13,0.2850933074951172,0.31240445375442505,0.27351388335227966,0.3121179938316345,0.3121179938316345,116915.0,NXS-USD,2021-01-13
2021-01-14,0.30487149953842163,0.3167175352573395,0.3007788360118866,0.30717378854751587,0.30717378854751587,101635.0,NXS-USD,2021-01-14
2021-01-11,0.013263409957289696,0.013322499580681324,0.011147109791636467,0.012225840240716934,0.012225840240716934,1395353.0,NXT-USD,2021-01-11
2021-01-12,0.012208590283989906,0.01279010996222496,0.011377000249922276,0.011825939640402794,0.011825939640402794,1224721.0,NXT-USD,2021-01-12
2021-01-13,0.011823619715869427,0.012423540465533733,0.011334259994328022,0.012129180133342743,0.012129180133342743,983932.0,NXT-USD,2021-01-13
2021-01-14,0.012333150021731853,0.01289530098438263,0.0120162358507514,0.012773904949426651,0.012773904949426651,1254555.0,NXT-USD,2021-01-14
2021-01-11,17.930665969848633,17.930665969848633,9.952202796936035,16.70488166809082,16.70488166809082,161265.0,NYE-USD,2021-01-11
2021-01-12,16.721887588500977,17.453975677490234,11.784493446350098,16.54283332824707,16.54283332824707,160.0,NYE-USD,2021-01-12
2021-01-13,16.558448791503906,18.715749740600586,12.484753608703613,18.65021324157715,18.65021324157715,342154.0,NYE-USD,2021-01-13
2021-01-14,18.33018684387207,19.703420639038086,16.631927490234375,19.6887264251709,19.6887264251709,586334.0,NYE-USD,2021-01-14
2021-01-11,0.1746831238269806,0.20484143495559692,0.1595544070005417,0.1973351538181305,0.1973351538181305,494878.0,NYZO-USD,2021-01-11
2021-01-12,0.1975005716085434,0.21023869514465332,0.19015100598335266,0.20243868231773376,0.20243868231773376,445968.0,NYZO-USD,2021-01-12
2021-01-13,0.2025710940361023,0.21282236278057098,0.16882039606571198,0.20258477330207825,0.20258477330207825,440383.0,NYZO-USD,2021-01-13
2021-01-14,0.2042890191078186,0.23519110679626465,0.045219581574201584,0.23498184978961945,0.23498184978961945,1357026.0,NYZO-USD,2021-01-14
2021-01-11,0.003870690008625388,0.003870690008625388,0.003205880057066679,0.0035576000809669495,0.0035576000809669495,346282.0,OBSR-USD,2021-01-11
2021-01-12,0.003557630116119981,0.0037944898940622807,0.0034201298840343952,0.0036195600405335426,0.0036195600405335426,221854.0,OBSR-USD,2021-01-12
2021-01-13,0.003624069970101118,0.0037109500262886286,0.0034936699084937572,0.0036875600926578045,0.0036875600926578045,92183.0,OBSR-USD,2021-01-13
2021-01-14,0.0037411723751574755,0.003768090158700943,0.0035573432687669992,0.0037270633038133383,0.0037270633038133383,177162.0,OBSR-USD,2021-01-14
2021-01-11,3.6065921783447266,3.6065921783447266,2.634934425354004,3.074448347091675,3.074448347091675,458235991.0,OMG-USD,2021-01-11
2021-01-12,3.074862480163574,3.2463228702545166,2.895582675933838,2.980823278427124,2.980823278427124,275907430.0,OMG-USD,2021-01-12
2021-01-13,2.9810938835144043,3.2525970935821533,2.9079713821411133,3.2260196208953857,3.2260196208953857,247920013.0,OMG-USD,2021-01-13
2021-01-14,3.14589786529541,3.283822536468506,3.1281578540802,3.2611937522888184,3.2611937522888184,258373296.0,OMG-USD,2021-01-14
2021-01-11,0.006842399947345257,0.006867589894682169,0.0052155801095068455,0.006228260230273008,0.006228260230273008,10966973.0,ONE1-USD,2021-01-11
2021-01-12,0.006239970214664936,0.00645078020170331,0.005940429866313934,0.0060516102239489555,0.0060516102239489555,5887801.0,ONE1-USD,2021-01-12
2021-01-13,0.006052659824490547,0.006662779953330755,0.005861320067197084,0.006552500184625387,0.006552500184625387,5509447.0,ONE1-USD,2021-01-13
2021-01-14,0.006605347152799368,0.006986051797866821,0.006446247920393944,0.006976838689297438,0.006976838689297438,6125409.0,ONE1-USD,2021-01-14
2021-01-11,0.006842399947345257,0.006867589894682169,0.0052155801095068455,0.006228260230273008,0.006228260230273008,10966973.0,ONE3-USD,2021-01-11
2021-01-12,0.006239970214664936,0.00645078020170331,0.005940429866313934,0.0060516102239489555,0.0060516102239489555,5887801.0,ONE3-USD,2021-01-12
2021-01-13,0.006052659824490547,0.006662779953330755,0.005861320067197084,0.006552500184625387,0.006552500184625387,5509447.0,ONE3-USD,2021-01-13
2021-01-14,0.007144051603972912,0.007463057525455952,0.006446247920393944,0.007463057525455952,0.007463057525455952,8261381.0,ONE3-USD,2021-01-14
2021-01-11,0.6558660268783569,0.6558660268783569,0.49268749356269836,0.5494489073753357,0.5494489073753357,375914942.0,ONT-USD,2021-01-11
2021-01-12,0.5488192439079285,0.5720573663711548,0.5233210325241089,0.5337609648704529,0.5337609648704529,185987472.0,ONT-USD,2021-01-12
2021-01-13,0.533692479133606,0.5810703039169312,0.5225304365158081,0.5760807394981384,0.5760807394981384,106262744.0,ONT-USD,2021-01-13
2021-01-14,0.5655266046524048,0.584502100944519,0.5510575771331787,0.582369863986969,0.582369863986969,137944464.0,ONT-USD,2021-01-14
2021-01-11,0.3139341473579407,0.6035166382789612,0.24401453137397766,0.6035166382789612,0.6035166382789612,327.0,OTO-USD,2021-01-11
2021-01-12,0.6035601496696472,0.6803406476974487,0.32481664419174194,0.6803181171417236,0.6803181171417236,237.0,OTO-USD,2021-01-12
2021-01-13,0.6802812218666077,0.6803552508354187,0.27823930978775024,0.27860307693481445,0.27860307693481445,946.0,OTO-USD,2021-01-13
2021-01-14,0.3486652672290802,0.6714544296264648,0.274780809879303,0.6714218258857727,0.6714218258857727,217.0,OTO-USD,2021-01-14
2021-01-11,0.003000000026077032,0.003100000089034438,0.0024999999441206455,0.0026000000070780516,0.0026000000070780516,2113.0,OURO-USD,2021-01-11
2021-01-12,0.0026000000070780516,0.003000000026077032,0.0026000000070780516,0.002899999963119626,0.002899999963119626,628.0,OURO-USD,2021-01-12
2021-01-13,0.002899999963119626,0.003000000026077032,0.0024999999441206455,0.0027000000700354576,0.0027000000700354576,2261.0,OURO-USD,2021-01-13
2021-01-14,0.0026000000070780516,0.00279999990016222,0.0026000000070780516,0.00279999990016222,0.00279999990016222,695.0,OURO-USD,2021-01-14
2021-01-11,0.4196319580078125,0.43472960591316223,0.3510356545448303,0.3871162533760071,0.3871162533760071,1182.0,OWC-USD,2021-01-11
2021-01-12,0.3874903619289398,0.4353416860103607,0.1484246850013733,0.385441392660141,0.385441392660141,1188.0,OWC-USD,2021-01-12
2021-01-13,0.3859193027019501,0.43674731254577637,0.3556387722492218,0.41302433609962463,0.41302433609962463,11331.0,OWC-USD,2021-01-13
2021-01-14,0.41284674406051636,0.4450528025627136,0.40497955679893494,0.43724316358566284,0.43724316358566284,11403.0,OWC-USD,2021-01-14
2021-01-11,0.0007119000074453652,0.0007536800112575293,0.0005251200054772198,0.0007510299910791218,0.0007510299910791218,2630.0,PAC-USD,2021-01-11
2021-01-12,0.000751709972973913,0.0007551800226792693,0.0005234699929133058,0.0005534800002351403,0.0005534800002351403,3287.0,PAC-USD,2021-01-12
2021-01-13,0.0005540400161407888,0.0008769200067035854,0.0005153199890628457,0.0008530599880032241,0.0008530599880032241,3384.0,PAC-USD,2021-01-13
2021-01-14,0.000844498339574784,0.0008732402347959578,0.0006778850220143795,0.0008292206330224872,0.0008292206330224872,3960.0,PAC-USD,2021-01-14
2021-01-11,0.007552919909358025,0.008432789705693722,0.006294489838182926,0.007239160127937794,0.007239160127937794,394856.0,PAI-USD,2021-01-11
2021-01-12,0.00719940010458231,0.007505729794502258,0.0065056500025093555,0.006626349873840809,0.006626349873840809,240134.0,PAI-USD,2021-01-12
2021-01-13,0.006628420203924179,0.00731618981808424,0.006411360111087561,0.007110639940947294,0.007110639940947294,138893.0,PAI-USD,2021-01-13
2021-01-14,0.0071182954125106335,0.0071349297650158405,0.006718268617987633,0.006875667721033096,0.006875667721033096,108040.0,PAI-USD,2021-01-14
2021-01-11,0.7328624725341797,0.7328624725341797,0.4893411695957184,0.678379237651825,0.678379237651825,35704.0,PART-USD,2021-01-11
2021-01-12,0.6777672171592712,0.6918066740036011,0.5704064965248108,0.6456850171089172,0.6456850171089172,11242.0,PART-USD,2021-01-12
2021-01-13,0.6456952095031738,0.6784420609474182,0.5770455002784729,0.6735310554504395,0.6735310554504395,6023.0,PART-USD,2021-01-13
2021-01-14,0.6921914219856262,0.766200840473175,0.6396554708480835,0.689464807510376,0.689464807510376,117917.0,PART-USD,2021-01-14
2021-01-11,0.06254369020462036,0.06254369020462036,0.047763340175151825,0.05251416936516762,0.05251416936516762,53984264.0,PAY-USD,2021-01-11
2021-01-12,0.0527726486325264,0.05814602971076965,0.05032186955213547,0.05338643118739128,0.05338643118739128,42611026.0,PAY-USD,2021-01-12
2021-01-13,0.05342483893036842,0.057790860533714294,0.05130447819828987,0.056648269295692444,0.056648269295692444,32539881.0,PAY-USD,2021-01-13
2021-01-14,0.05657046660780907,0.05821402743458748,0.0551726333796978,0.0567239485681057,0.0567239485681057,27606348.0,PAY-USD,2021-01-14
2021-01-11,4.783086776733398,4.949352264404297,3.9381377696990967,4.449326038360596,4.449326038360596,7789145.0,PCX-USD,2021-01-11
2021-01-12,4.450706958770752,4.897768974304199,4.274815559387207,4.400558948516846,4.400558948516846,5481548.0,PCX-USD,2021-01-12
2021-01-13,4.4019646644592285,4.832491874694824,4.300948143005371,4.832491874694824,4.832491874694824,19299843.0,PCX-USD,2021-01-13
2021-01-14,5.412386894226074,5.577536106109619,4.754509925842285,5.480721473693848,5.480721473693848,22013638.0,PCX-USD,2021-01-14
2021-01-11,0.108205646276474,0.11117123812437057,0.09043847769498825,0.10335893929004669,0.10335893929004669,11623092.0,PHA-USD,2021-01-11
2021-01-12,0.10336767882108688,0.11304044723510742,0.10002308338880539,0.1089627668261528,0.1089627668261528,4061861.0,PHA-USD,2021-01-12
2021-01-13,0.1090070903301239,0.12877827882766724,0.1053471788764,0.12644757330417633,0.12644757330417633,4605206.0,PHA-USD,2021-01-13
