date,ADA-USD,ADX-USD,AE-USD,ANT-USD,ARDR-USD,ARK-USD,ATB-USD,BAT-USD,BCH-USD,BLOCK-USD,BNB-USD,BNT-USD,BTC-USD,BTG-USD,BTS-USD,CVC-USD,DASH-USD,DCR-USD,DGD-USD,DNT-USD,EDG-USD,EOS-USD,ETC-USD,ETH-USD,ETP-USD,FCT-USD,FRST-USD,GAME-USD,GAS-USD,GBYTE-USD,GNO-USD,GNT-USD,HC-USD,ICX-USD,IOC-USD,KMD-USD,KNC-USD,LINK-USD,LKK-USD,LRC-USD,LSK-USD,LTC-USD,MAID-USD,MCO-USD,MGO-USD,MIOTA-USD,MLN-USD,MONA-USD,MTL-USD,NANO-USD,NAV-USD,NEBL-USD,NEO-USD,NLC2-USD,NXS-USD,NXT-USD,OMG-USD,PART-USD,PAY-USD,PIVX-USD,PPT-USD,QASH-USD,QRL-USD,QTUM-USD,REP-USD,RLC-USD,SALT-USD,SMART-USD,SNGLS-USD,SNM-USD,SNT-USD,STEEM-USD,STORJ-USD,STRAT-USD,SUB-USD,SYS-USD,TAAS-USD,UBQ-USD,USDT-USD,VERI-USD,VTC-USD,WAVES-USD,WINGS-USD,WTC-USD,XCP-USD,XEM-USD,XLM-USD,XMR-USD,XRP-USD,XUC-USD,XVG-USD,XZC-USD,ZEC-USD,ZEN-USD,ZRX-USD
2018-04-02,0.17244699600000002,0.6335139870000001,1.502740026,2.5603001119999997,0.27217099100000003,2.3630199430000003,0.211732,0.211567998,712.8779907,14.85910034,13.36069965,2.3660299780000003,7456.109863,46.97249985,0.15202300300000002,0.220221996,339.8519897,46.97900009,233.5709991,0.056745200999999995,0.52401799,6.133220196,15.16409969,416.89300539999994,0.6806539890000001,21.54719925,0.13406200699999998,1.148939967,17.15099907,187.59500119999998,65.29620361,0.219641998,5.740290165,2.324419975,0.9573730229999999,2.920389891,1.050989985,0.295473009,0.065446302,0.41152399799999995,10.16170025,134.47000119999998,0.27201598899999996,5.580230236,0.34567800200000004,1.111430049,45.64920044,3.547739983,3.905009985,5.995689869,0.892374992,8.042599678,53.64160156,0.0635361,1.566529989,0.125358999,9.519359589,10.70549965,1.001809955,4.177919865,13.31900024,0.625248015,0.923870981,15.23099995,27.40010071,0.9264349940000001,2.229530096,0.082429498,0.058095999,0.109921999,0.107983001,2.05546999,0.8520960209999999,4.053170204,0.378839999,0.304268003,3.9576900010000005,1.5281499619999999,1.000370026,125.0199966,2.07446003,4.047369957,0.406230986,10.65250015,11.63160038,0.26069200000000003,0.235690996,189.53500369999998,0.558044016,5.6695599560000005,0.071145304,31.356700899999996,206.1820068,21.66539955,0.595732987
2018-04-03,0.155356005,0.580612004,1.425940037,2.291330099,0.29953301,2.065720081,0.191689,0.18830899899999998,649.1959839,13.49110031,12.19040012,2.221159935,6853.839844,42.20270157,0.137513995,0.201152995,299.8450012,42.34619904,208.9129944,0.050205599999999996,0.48433598899999997,5.727530002999999,13.64319992,380.5429993,0.59166199,19.48600006,0.126120999,1.063079953,15.15149975,169.9129944,62.4054985,0.19756099600000002,5.282209873,2.055299997,0.8526899809999999,2.550659895,0.9075750109999999,0.290161014,0.0632229,0.36568701299999995,8.408200264,118.41200259999998,0.242400005,5.039350033,0.292632014,0.9901580209999999,42.83100128,3.1899499889999996,3.648580074,5.144820213,0.80191201,7.066549778,47.54999924,0.056701101,1.3928799630000002,0.116190001,8.250209808,9.559650421,0.897638023,3.8255500789999997,11.83269978,0.5603420139999999,0.882165015,13.64439964,24.10899925,0.825573027,1.984949946,0.07916569700000001,0.0542471,0.098292701,0.09563770099999999,1.921190023,0.839632988,3.57069993,0.338833988,0.26398101399999996,3.835380077,1.360839963,1.0008300540000001,102.8040009,1.794340014,3.6079900260000004,0.361528009,9.403829575,11.03190041,0.227384001,0.20410799999999998,170.1009979,0.501631021,5.358620167,0.056865599,28.75460052,183.40499880000002,20.8178997,0.521538973
2018-04-04,0.148757994,0.566339016,1.406030059,2.310060024,0.258017987,2.121809959,0.192259997,0.185819,646.0419922,13.11209965,12.45359993,2.244019985,6811.470215,41.58980179,0.14441399300000002,0.203891993,301.6549988,43.66329956,209.7389984,0.050097499000000004,0.516929984,6.401319981,13.715999599999998,383.23199460000006,0.619288981,19.733699800000004,0.09667289999999999,1.060439944,15.037699700000001,176.4900055,60.68600082,0.195988998,5.3625102039999994,1.964439988,0.875222981,2.53786993,0.896583021,0.286924988,0.06415309799999999,0.37031999200000004,8.614459991,119.1309967,0.241992995,4.915269852,0.31054699399999997,0.9829530120000001,44.11000061,3.24409008,3.3397700789999996,5.146749973,0.821829021,7.351689816,47.20149994,0.055235799,1.381539941,0.11298999900000001,8.935159683,9.738949776,0.889499009,4.012010098,11.92739964,0.540807009,0.838935971,13.51620007,26.80450058,0.818221986,2.001379967,0.079696096,0.054669399,0.09831339900000001,0.088330202,1.749740005,0.740862012,3.538009882,0.36022898600000003,0.265170991,3.742899895,1.307520032,1.002529979,94.98729706,2.032200098,3.555939913,0.372310996,8.687049866,10.68039989,0.224767998,0.197940007,173.30900569999997,0.49580100200000005,5.400350093999999,0.054931901,27.68110085,184.60600280000003,22.41329956,0.545786023
2018-04-05,0.144451007,0.543995023,1.36311996,2.255019903,0.23905199800000002,2.0029499530000003,0.187071994,0.18017199600000003,610.4260254,12.94690037,12.25839996,2.16534996,6636.319824,39.61489868,0.138352007,0.196841002,285.4519958,43.85589981,211.78999330000002,0.048216999,0.5023030039999999,5.889520168,13.15019989,370.2850037,0.593505025,19.10180092,0.055976900999999996,1.02354002,14.26029968,169.4349976,56.15859985,0.186842993,5.117209911000001,1.894019961,0.803532004,2.44423008,0.878587008,0.275061995,0.0623914,0.353527009,8.247830391,113.15499879999999,0.240424007,4.7751498219999995,0.320156991,0.935366988,40.87360001,3.2136600019999997,3.125610113,5.004159927,0.81488502,7.468880177000001,44.93830109,0.0546799,1.338269949,0.110996999,9.320400238,9.436440467999999,0.85699898,3.803100109,11.45549965,0.495323002,0.7841939929999999,12.87870026,24.14089966,0.793959022,1.904989958,0.078611501,0.052641202000000005,0.112763003,0.08980189999999999,1.759420037,0.692736983,3.532249928,0.338892013,0.253527999,3.584899902,1.290599942,1.00109005,90.36740112,1.8688499930000002,3.390749931,0.35974401200000006,8.24116993,11.31579971,0.219099,0.19331699600000002,162.0039978,0.47643101200000004,5.035830021000001,0.058482599,27.433399199999997,175.6329956,23.62509918,0.519039989
2018-04-06,0.148793995,0.582629025,1.39357996,2.3247900009999998,0.241707996,2.0587298869999997,0.195148006,0.194677994,640.3460083,12.79650021,12.45569992,2.248569965,6911.089844,41.15769958,0.142205998,0.206242993,297.79599,49.94680023,214.1869965,0.0530526,0.506825984,5.907410145,13.4698,385.3139954,0.6348890070000001,20.47649956,0.053443301,1.070410013,14.55650043,185.5070038,58.83520126,0.19433200399999997,5.205739975,2.041759968,0.8551509979999999,2.559390068,0.985445976,0.304123998,0.066465698,0.39007499799999995,8.593660355,116.2600021,0.26319301100000003,5.123589993,0.33771899299999997,0.984718978,44.11510086,3.26473999,3.2653200630000003,5.086770058,0.8300549979999999,7.3999199870000005,46.42440033,0.056275599,1.4207700490000001,0.11461800300000001,9.392829895,10.20349979,0.887373984,3.909120083,12.12440014,0.532082021,0.799736023,13.17129993,24.60709953,0.818751991,1.984660029,0.084048599,0.054465,0.11116299800000001,0.08973470300000001,1.878690004,0.7345060109999999,3.738709927,0.366851985,0.270063013,3.815550089,1.383949995,0.999643981,94.63069916,1.955430031,3.547169924,0.375449985,8.564399718999999,11.86009979,0.222967997,0.20185899699999998,170.1239929,0.487866998,5.406370162999999,0.06444949700000001,28.96509933,181.8070068,24.7493,0.540932
2018-04-07,0.156599,0.603175998,1.3944699759999999,2.433870077,0.25271499199999997,2.133939981,0.19951100600000002,0.199975997,655.2559813999999,13.22329998,12.11760044,2.3365099430000003,7023.52002,42.10150146,0.143766999,0.212978005,310.85101319999995,49.78580093,215.72099300000002,0.055437900000000005,0.526350975,5.973919867999999,14.11940002,400.5079956,0.616680026,20.24469948,0.056679901,1.1085000040000001,14.99470043,189.272995,60.34830093,0.203605995,5.299210072,2.0698199269999997,0.993017018,2.657480001,0.993969977,0.327093989,0.069647498,0.411945999,9.147899628,117.6709976,0.276199013,5.227290153999999,0.35044100899999997,1.021790028,46.6393013,3.2707500460000003,3.3870999810000004,5.067200184,0.860927999,8.283800125,49.18989944,0.054343499,1.5636500119999999,0.12188500199999999,9.558639526,12.28429985,0.906476974,3.930819988,12.11940002,0.5561360120000001,0.847896993,13.45829964,25.13349915,0.840790987,2.045239925,0.08737970099999999,0.056146300999999996,0.11253699699999999,0.09061369999999999,1.909780025,0.751514971,3.7621700760000003,0.41255798899999996,0.280986995,3.846090078,1.402670026,0.9968090059999999,102.02600100000001,1.9743700030000002,3.63883996,0.388862014,8.704230309,12.07970047,0.23548999399999998,0.206377,173.970993,0.50039798,5.416649818,0.067757197,29.14559937,183.8999939,25.3071003,0.569957972
2018-04-08,0.153106004,0.584142029,1.322589993,2.36006999,0.24287199999999998,2.075740099,0.192092001,0.18700599699999998,637.0289917,13.42949963,11.86830044,2.3125998969999997,6770.72998,41.20439911,0.13805699300000002,0.21737299899999998,298.4049988,48.06100082,208.44500730000001,0.055524800000000006,0.52799499,5.87322998,13.6317997,398.52600099999995,0.628104985,19.86840057,0.098591402,1.107929945,14.892700199999998,183.28100590000003,58.78739929,0.249145001,5.214019775,2.010519981,0.945416987,2.5046598909999997,0.992091,0.311527997,0.06893389700000001,0.41164600799999995,8.625519752999999,114.9899979,0.26343599,4.89151001,0.34355899700000003,0.9895049929999999,46.40729904,3.248140097,3.211600065,4.838900089,0.837599993,7.457709789,52.93080139,0.050023399,1.537539959,0.117028996,9.096489906,12.51249981,0.8985570070000001,3.914010048,11.60270023,0.530979991,0.8194130059999999,13.46020031,24.29780006,0.840520024,2.0290899280000003,0.085720003,0.059264897999999996,0.109383002,0.088211797,1.831640005,0.724148989,3.577670097,0.38187599200000005,0.270325989,3.888449907,1.3683700559999998,0.997555017,92.14340209999999,1.848289967,3.473150015,0.395779014,8.426989555,11.40779972,0.229288995,0.197332993,167.0650024,0.491854995,5.3977799420000006,0.078111902,27.97050095,177.40600590000003,24.02869987,0.538626015
2018-04-09,0.15634700699999998,0.611635029,1.352659941,2.399060011,0.254465997,2.186549902,0.18477000300000002,0.198980004,649.6160278,14.92840004,12.03619957,2.4307799340000003,6834.759765999999,40.87580109,0.142616004,0.248089001,298.8070068,51.008098600000004,208.3569946,0.059438600999999994,0.589972973,6.000179768,13.65209961,414.2430115,0.618548989,20.27009964,0.14349299699999998,1.174000025,15.46109962,195.4129944,62.45690155,0.287535995,5.193480015,2.106889963,1.0437200070000001,2.605629921,1.041669965,0.355836004,0.068709597,0.418534994,8.525130272,114.26300049999999,0.27685999899999997,5.354559898,0.356987,1.008710027,48.00230026,3.285290003,3.239039898,4.846020222,0.883962989,7.893420218999999,52.62210083,0.055175401,1.575289965,0.127167001,9.248780251,12.4538002,0.9255210159999999,3.89380002,11.69029999,0.530537009,0.854111016,13.44079971,24.68950081,0.879373014,2.1709299090000003,0.085709997,0.073161297,0.110597,0.0892369,1.8473900559999998,0.744503975,3.726419926,0.398299009,0.27768299,4.018740177,1.77433002,0.997355998,89.28320313,1.957460046,3.6144299510000004,0.414137989,8.629650116,11.3508997,0.235358998,0.199343994,165.57000730000001,0.49193099100000004,5.3191800119999995,0.08413030199999999,28.49970055,179.7220001,25.04640007,0.559650004
2018-04-10,0.166029006,0.6387320160000001,1.4700200559999999,2.497720003,0.26336899399999997,2.371510029,0.175703004,0.209018007,666.5800171,14.30500031,12.23089981,2.622999907,6968.319823999999,42.2519989,0.15596100699999998,0.246233001,309.4169922,52.35850143,214.02600099999998,0.0615764,0.557705998,8.489379883,14.5934,430.5400085,0.7228639720000001,20.84059906,0.091782302,1.225319982,16.7595005,206.43699650000002,68.36380005,0.280802011,5.518030167,2.2413499359999998,1.1076300140000002,2.824879885,1.109699965,0.35928699399999997,0.06722080000000001,0.454299986,8.735610008,118.2910004,0.288011014,5.5632901189999995,0.37009099100000004,1.071959972,49.19010162,3.3299601080000003,3.415240049,5.265940189,0.9622420070000001,8.380620002999999,58.54140091,0.063157201,1.747359991,0.139497995,9.817440032999999,12.4836998,1.035580039,4.035639763,12.21000004,0.554297984,0.8999130129999999,14.43010044,25.44440079,0.941551983,2.3244700430000003,0.08838470300000001,0.087459698,0.115886003,0.09430609599999999,1.9589500430000002,0.7795360090000001,4.05851984,0.41499000799999997,0.287719011,4.215109825,1.9113099580000001,1.000249982,98.93810272,2.063770056,3.812469959,0.42380198799999996,10.17380047,12.64640045,0.24688600000000002,0.212337002,169.1609955,0.539506018,5.29722023,0.0823434,29.516300199999996,184.779007,26.18899918,0.601094007
2018-04-11,0.212233007,0.69580698,1.6649800540000002,2.71649003,0.29025000300000003,2.555459976,0.19528199699999998,0.233310997,734.4819946,16.38260078,12.95250034,2.974780083,7889.25,46.31740189,0.178671002,0.283906996,353.8009949,61.15420151,236.1620026,0.066360399,0.590677023,8.701539992999999,16.16580009,492.94100949999995,0.8038920159999999,26.19919968,0.117101997,1.3465000390000001,18.48530006,250.75500490000002,75.60040283,0.29993701,7.158609867000001,2.561359882,1.103690028,3.056550026,1.2621500490000002,0.38681098799999997,0.062115300000000005,0.565871,9.718529701,129.3350067,0.319085985,6.258560181,0.442306012,1.34047997,56.99229813,3.675820112,3.720230103,5.803530216,1.134039998,9.385020256,66.70999908,0.07059170299999999,1.8284699919999998,0.158573002,12.02120018,13.26720047,1.137320042,4.391890049,13.91030025,0.614548028,0.9789119959999999,16.36459923,27.90999985,1.020689964,2.564919949,0.10435699699999999,0.089934297,0.131677002,0.10755299800000001,2.71807003,0.893552005,4.496409893,0.534053028,0.322243005,4.892059803,2.06524992,0.9968309999999999,101.79000090000001,2.233309984,4.172399998,0.463885993,10.89640045,15.14949989,0.275732994,0.242119998,191.94400019999998,0.628736973,6.0840902329999995,0.09036059699999999,31.64999962,216.41499330000002,30.07309914,0.690859973
2018-04-12,0.20053200399999999,0.696057975,1.701140046,2.7283399110000004,0.287802011,2.518850088,0.161651999,0.2421,738.3020019999999,17.40979958,13.53680038,3.008680105,7895.959961,45.39730072,0.188711002,0.30873298600000004,353.0660095,57.97480011,233.3910065,0.069890603,0.587819993,8.74450016,15.60830021,492.7349853999999,0.8529989720000001,25.40089989,0.097526297,1.446640015,17.90609932,241.47300719999998,76.91670227,0.48692399299999994,6.687759876,2.476010084,1.187680006,3.2200899119999997,1.317710042,0.38154301,0.064473003,0.582652986,9.771759987000001,125.3539963,0.32369700100000004,6.461490154,0.434047997,1.316300035,59.52249908,3.54460001,3.6918499469999997,5.7657999989999995,1.089190006,9.660840034,62.20740128,0.06627680400000001,1.898460031,0.157736003,12.66709995,13.48069954,1.1815400120000001,4.379159927,15.13370037,0.618242025,1.025869966,15.56770039,29.11779976,1.037739992,2.6451799869999997,0.108002998,0.0858877,0.136798993,0.11202699699999999,2.6998500819999998,0.904698014,4.624919891,0.511027992,0.333308995,5.117980003,2.117690086,0.9988949890000001,102.3239975,2.261029959,4.308169842,0.467260003,10.77429962,14.82250023,0.282566011,0.246289998,188.8670044,0.638086975,6.008230209,0.091562398,31.90259933,228.1360016,31.42340088,0.683492005
2018-04-13,0.200853005,0.750392973,1.7240999940000001,2.9407498839999997,0.29827401,2.632839918,0.18452900600000002,0.25734600399999996,738.9849853999999,17.97590065,13.24440002,3.070319891,7986.240234000001,45.6072998,0.18648199699999998,0.337017,356.1380005,59.37089920000001,237.0780029,0.073505498,0.616581976,8.602470398,16.02440071,501.4779968,0.881801009,24.79599953,0.07839789999999999,1.454540014,18.89999962,246.8679962,78.55599976,0.425972998,6.628409863,2.51354003,1.283380032,3.5262000560000004,1.3349599840000002,0.394006997,0.066301502,0.619794011,9.976940155,126.2939987,0.329349995,7.1452298160000005,0.439568996,1.4333000180000002,61.23569870000001,3.58671999,3.7855200769999997,5.878890038,1.14665997,10.14420033,63.85950089,0.068607099,1.9016100169999999,0.163224995,13.66399956,13.81379986,1.236299992,4.459030151,16.14069939,0.618893027,1.021119952,15.8071003,29.05669975,1.079839945,2.7947599889999997,0.11152000000000001,0.08894099999999999,0.162933007,0.11088100099999999,2.621220112,0.9167839879999999,4.707029819,0.513270974,0.36545500200000003,5.266339779,2.254029989,0.999765992,105.6389999,2.249429941,4.656610012,0.46561899799999995,10.88679981,14.96170044,0.305177003,0.250667989,190.423996,0.632184029,6.045609951,0.086951204,32.76340103,222.0350037,34.34370041,0.7349640129999999
2018-04-14,0.22138999399999998,0.773384988,1.826910019,3.32378006,0.31973600399999996,2.8156499860000004,0.181280002,0.266862005,780.8259887999999,18.31229973,13.05879974,3.186670065,8329.110352,48.96509933,0.228074998,0.360754013,381.70498660000004,63.72589874,250.6049957,0.08025260299999999,0.654727995,8.39964962,16.75149918,531.7020263999999,1.020239949,26.65940094,0.08315979700000001,1.531730056,20.57839966,275.5140076,81.35829926,0.428294003,7.024799824,2.74868989,1.37688005,3.768719912,1.373950005,0.42394599299999997,0.068663403,0.637871027,10.48200035,132.0449982,0.356267989,8.145640372999999,0.429758012,1.6700799469999998,62.37020111,3.749300003,4.024139881,6.41313982,1.183599949,10.68599987,70.33129883,0.065861002,1.97905004,0.192392007,14.10309982,14.59879971,1.2813099620000001,4.706809998,16.57320023,0.6583269829999999,1.1438100340000001,16.84840012,30.60470009,1.157850027,2.939189911,0.118868001,0.09009400000000001,0.166718006,0.12209500400000001,2.748519897,0.9890729779999999,5.029789925,0.6007660029999999,0.39515501299999994,5.4488601679999995,2.421050072,0.998601973,113.97299960000001,2.39357996,4.911379814,0.490456998,11.06309986,15.623999599999998,0.358357996,0.290722013,200.6210022,0.682533979,6.130449772,0.0908278,34.18230057,232.1779938,34.42589951,0.7948089840000001
2018-04-15,0.256646007,0.7578300240000001,1.780470014,3.247070074,0.312442005,2.665800095,0.172744006,0.271688014,766.4730225,17.21890068,12.21000004,3.08543992,8058.669922,52.76089859,0.21062399399999998,0.347669005,363.5750122,62.35309982,245.8029938,0.073521599,0.616518021,8.104680061,16.11980057,511.1470032,1.003069997,25.55590057,0.078822501,1.639099956,19.49799919,264.8880005,87.57279968,0.408273011,6.6349101070000005,2.826730013,1.329110026,3.528700113,1.3981900219999999,0.40953800100000004,0.06887940299999999,0.64645201,10.69309998,128.3350067,0.332946002,7.484690189,0.41337201,1.618939996,60.082901,3.5764999389999996,3.8066000939999998,5.966819762999999,1.128990054,9.904899597,66.69860077,0.0619637,1.8946199419999998,0.183140993,15.4442997,14.00259972,1.197029948,4.453879833,21.22159958,0.636391997,1.0911899809999999,16.32369995,28.81949997,1.2127900120000001,2.719619989,0.127471,0.0914317,0.160297006,0.118375003,2.680710077,0.964909017,4.829760075,0.607553005,0.372554988,5.328820229,2.3016600609999998,0.997591972,101.03099820000001,2.256479979,4.822050095,0.500598013,10.52320004,15.75969982,0.344978988,0.284155995,194.1000061,0.663296998,5.9228601460000005,0.094058096,33.22930145,225.4579926,33.3927002,0.748151004
2018-04-16,0.243724003,0.747533023,1.726979971,3.266639948,0.330462992,2.590689898,0.181255996,0.274953008,757.5910034,16.57629967,11.76939964,3.092969894,7902.089844,51.03260039999999,0.210059002,0.341744006,363.8540039,60.55120087,235.0899963,0.072484799,0.595492005,8.509750366,16.07259941,502.8940125,1.0104600190000002,25.89979935,0.076201797,1.6396900419999998,19.43449974,256.6579895,98.34750366,0.421045005,6.583769798,2.7920300960000004,1.209190011,3.484450102,1.3867599959999999,0.41679400200000005,0.0674178,0.630025029,10.48060036,132.9279938,0.340489,7.93362999,0.403562009,1.55163002,58.81299973,3.499059916,3.902909994,5.9166698460000005,1.12567997,9.678239822,65.75260162,0.060457598,1.937790036,0.183387995,14.24170017,15.27219963,1.199779987,4.507369995,23.11129951,0.62380898,1.034669995,16.36709976,28.91320038,1.135730028,2.7560799119999997,0.159554005,0.088486701,0.158490002,0.120323002,2.784600019,0.9693570140000001,4.970149994,0.636834979,0.380219012,5.137869835,2.3159799580000002,0.9985560179999999,102.6360016,2.2589099409999998,4.705629826,0.491928995,10.81000042,16.19020081,0.340166986,0.300202012,195.7510071,0.65693301,5.988329887000001,0.073001198,32.45069885,221.9340057,33.39920044,0.8329619770000001
2018-04-17,0.26034098899999997,0.866710007,1.8558000330000002,3.569629908,0.360312998,2.9131600860000004,0.185491994,0.36176401399999997,888.90802,17.66880035,12.27569962,3.24800992,8163.419922,55.22359848,0.22761699600000002,0.363873005,421.1820068,61.68000031,242.57699580000002,0.080141798,0.63707602,9.030719757,17.61770058,524.7890014999999,1.241060019,27.16469955,0.072528802,1.713160038,21.64430046,267.3120117,101.137001,0.446613014,7.061620235,3.17524004,1.411380053,3.725899935,1.5208499430000002,0.446289986,0.069172598,0.6758700009999999,11.3107996,139.996994,0.362051994,8.929639816,0.41426899999999994,1.685520053,62.11059952,3.766210079,4.226719856,6.305799961,1.2688100340000001,10.42520046,72.84069824,0.063453302,2.306879997,0.201735005,15.01959991,16.49189949,1.323390007,4.869919777,23.47820091,0.651418984,1.083549976,17.55380058,32.48889923,1.281049967,3.136339903,0.211097002,0.095173202,0.177112997,0.131240994,3.015500069,1.047410011,5.609020233,0.675556004,0.41822099700000004,5.36123991,2.488369942,0.9976090190000001,109.11399840000001,2.497210026,4.952370167,0.522588015,11.88790035,16.64179993,0.375667989,0.35154399299999994,228.3450012,0.7089319829999999,6.097489834,0.064995803,37.38650131,247.88099669999997,34.89229965,0.921562016
2018-04-18,0.272358,0.892458022,1.9929800030000002,3.703210115,0.38630899799999996,3.0465600489999995,0.194916993,0.384186,968.6380005000001,18.66320038,12.352600099999998,3.497410059,8294.30957,59.93149948,0.24376800699999998,0.37759301100000003,431.3269958000001,62.23709869,257.7409973,0.084953099,0.6836130020000001,9.443209648,18.38430023,567.8889771,1.0928200479999999,28.45229912,0.080678001,1.763200045,23.05279922,280.07101439999997,109.5059967,0.45106598700000006,7.439290047,3.287179947,1.3904800419999999,3.84897995,1.576879978,0.482795,0.069414802,0.745103002,11.78369999,146.3000031,0.36986300299999997,14.32149982,0.42089501,1.7682900430000001,66.91490173,4.050499916000001,4.3316001889999995,7.175499916000001,1.3732199669999998,11.43130016,74.12709808,0.065336302,2.275769949,0.20613899800000002,15.73019981,16.35070038,1.591500044,5.121930122,24.32239914,0.731200993,1.231240034,18.72039986,38.38909912,1.42505002,3.409759998,0.19625399999999998,0.103041001,0.19975499800000002,0.138316005,3.1146700380000003,1.074980021,5.767849922000001,0.7226009959999999,0.43869000700000005,5.506219864,2.545870066,0.997184992,114.82700349999999,2.595799923,5.2302098269999995,0.557907999,12.48449993,17.51469994,0.38762998600000004,0.366120011,238.6060028,0.791975975,6.166880131,0.0731567,40.27050018,263.8590088,37.08919907,0.910871029
2018-04-19,0.301247001,0.889972985,2.055809975,4.083010197,0.399585009,3.156399965,0.198044002,0.407727003,1128.02002,19.30410004,12.57520008,3.859460115,8845.830078,69.55989838,0.27768001,0.372642994,460.41198729999996,66.39379883,266.4039917,0.086324804,0.693907022,11.45079994,19.636499399999998,615.7180176,1.095939994,29.907600399999996,0.063238099,1.803629994,25.3878994,279.45300289999994,112.6660004,0.46395900799999995,8.292969703999999,3.500659943,1.370110035,3.991450071,1.665150046,0.48141598700000005,0.069852099,0.807660997,12.32320023,155.5370026,0.38970199200000005,13.794799800000002,0.44077301,1.974429965,71.79470062,4.1916399,4.7865300180000006,7.347259997999999,1.4237200019999998,12.04459953,79.02929688,0.068921402,2.313610077,0.20965699899999998,16.23150063,16.36520004,1.56159997,5.650519847999999,28.04850006,0.7691730259999999,1.2423499820000001,20.31159973,39.76689911,1.500800014,3.5600600239999998,0.21238000699999998,0.10319600300000001,0.21709699899999998,0.151446998,3.292380095,1.128690004,6.002779961,0.721253991,0.462938994,6.1203999520000005,2.72852993,0.9983379840000001,123.03700259999998,2.708039999,5.369299889,0.573669016,13.10919952,20.47360039,0.405268013,0.391164988,271.98199460000006,0.924465001,6.641019821,0.06936919700000001,41.561798100000004,281.9769897,40.50469971,0.987393022
2018-04-20,0.290580004,1.677950025,1.979279995,3.967269897,0.376735985,3.0883400439999997,0.192385003,0.411410004,1154.689941,18.74900055,13.37839985,3.813699961,8895.580078,66.65029907,0.264627993,0.37297400799999997,444.49700930000006,67.35220337,287.32800289999994,0.0842072,0.670111001,11.11139965,18.68700027,605.3950195,1.165030003,30.47859955,0.06544759900000001,1.783179998,23.98049927,273.23199460000006,108.677002,0.5333759779999999,7.667200089,3.470439911,1.348889947,3.8618299960000004,1.642809987,0.49134901200000003,0.066419996,0.738084972,11.65989971,148.93400569999997,0.371780008,12.50520039,0.399699986,1.9243600369999998,68.24009705,4.0062599180000005,4.504260063,7.236800194,1.4251899719999999,11.51519966,74.99220276,0.069081903,2.254090071,0.19984799600000003,15.39710045,15.72200012,1.551229954,5.351230145,27.96260071,0.755267024,1.238809943,19.34189987,38.582901,1.419860005,3.3808701039999995,0.193332002,0.092710599,0.206000999,0.15498800599999998,3.092499971,1.065739989,5.806409836,0.700111985,0.44961398799999996,5.888140202000001,2.681610107,0.99901402,118.512001,2.567110062,5.153460026,0.56367898,12.28419971,20.84390068,0.388677001,0.375663012,258.17898560000003,0.873103023,6.895549774,0.06857670099999999,41.45539856,270.6409912,36.77769852,0.9257370229999999
2018-04-21,0.28553500800000003,1.056249976,2.318559885,4.014659882,0.38744500299999995,3.3302400110000003,0.19231100399999998,0.42544901399999996,1201.219971,18.51250076,12.87590027,3.906630039,8802.459961,65.99569702,0.262214005,0.40533399600000003,467.70700070000004,64.47460175,282.86499019999997,0.10736700099999999,0.689318001,11.34959984,18.78960037,621.8599853999999,1.199669957,30.41080093,0.0599082,1.82032001,25.64990044,272.7279968,106.51100159999999,0.574533999,7.804289817999999,3.450030088,1.342800021,3.89718008,1.696140051,0.49931099999999995,0.060456801,0.748965025,11.52750015,146.7740021,0.370335013,12.63560009,0.389631003,2.006550074,65.63480377,3.986229897,4.700079918,7.070270061,1.460800052,11.4914999,73.76170349,0.068916097,2.2625699040000002,0.196483999,15.19099998,16.152200699999998,1.562019944,5.506639957000001,26.22170067,0.773286998,1.268210053,19.39430046,40.00899887,1.486209989,3.6074500080000003,0.182725996,0.09550590099999999,0.20374700399999998,0.150240004,3.0496098999999997,1.114599943,5.743430138,0.7018210290000001,0.492585987,6.10352993,2.618429899,0.996195972,131.7850037,2.5646300319999997,5.176809788,0.578294992,12.79529953,20.88909912,0.38609099399999997,0.36813899899999997,271.302002,0.869994998,7.017539977999999,0.068507098,43.6473999,272.32000730000004,34.42440033,0.98932898
