date,ADA-USD,ADX-USD,AE-USD,ANT-USD,ARDR-USD,ARK-USD,ATB-USD,BAT-USD,BCH-USD,BLOCK-USD,BNB-USD,BNT-USD,BTC-USD,BTG-USD,BTS-USD,CVC-USD,DASH-USD,DCR-USD,DGB-USD,DGD-USD,DNT-USD,EDG-USD,EOS-USD,ETC-USD,ETH-USD,ETP-USD,FCT-USD,FRST-USD,FUN-USD,GAME-USD,GAS-USD,GBYTE-USD,GNO-USD,GNT-USD,HC-USD,ICX-USD,IOC-USD,KMD-USD,KNC-USD,LINK-USD,LKK-USD,LRC-USD,LSK-USD,LTC-USD,MAID-USD,MCO-USD,MGO-USD,MIOTA-USD,MLN-USD,MONA-USD,MTL-USD,NANO-USD,NAV-USD,NEBL-USD,NEO-USD,NLC2-USD,NXS-USD,NXT-USD,OMG-USD,PART-USD,PAY-USD,PIVX-USD,PPT-USD,QASH-USD,QRL-USD,QTUM-USD,REP-USD,RLC-USD,SALT-USD,SC-USD,SMART-USD,SNGLS-USD,SNM-USD,SNT-USD,STEEM-USD,STORJ-USD,STRAT-USD,SUB-USD,SYS-USD,TAAS-USD,TRX-USD,UBQ-USD,USDT-USD,VERI-USD,VTC-USD,WAVES-USD,WINGS-USD,WTC-USD,XCP-USD,XEM-USD,XLM-USD,XMR-USD,XRP-USD,XUC-USD,XVG-USD,XZC-USD,ZEC-USD,ZEN-USD,ZRX-USD
2018-04-11,488007008.0,7267990.0,9354580.0,653353.0,6942850.0,3231990.0,2800740.0,5925880.0,417016992.0,215727.0,133239000.0,13189800.0,8906250240.0,30858900.0,25591300.0,9117460.0,89128200.0,22746200.0,5920360.0,17508000.0,5259120.0,1853120.0,1717360000.0,211979008.0,2519360000.0,1752770.0,2639990.0,178882.0,5798820.0,1783880.0,5692020.0,684546.0,4630290.0,14213300.0,37222900.0,103899000.0,127459.0,5751020.0,11925600.0,11536600.0,36013.0,19088300.0,38829900.0,587510976.0,1544360.0,9499580.0,2257780.0,81319296.0,264944.0,2002000.0,21589900.0,15564500.0,2223810.0,10615200.0,272688992.0,100588.0,2504010.0,8144380.0,119743000.0,2800910.0,5836040.0,3932940.0,1550440.0,4807590.0,407066.0,227064992.0,4261610.0,1218650.0,8819420.0,16657100.0,118632.0,6854330.0,1100290.0,68905104.0,74749400.0,16087100.0,11442900.0,12555600.0,2889620.0,174475.0,415956992.0,3056640.0,3636590080.0,560415.0,2670850.0,21516200.0,2257930.0,7219550.0,647067.0,40413700.0,103292000.0,62352400.0,1346739968.0,477141.0,180372000.0,2422190.0,63825600.0,1418950.0,11778600.0
2018-04-12,230412992.0,8879240.0,9425760.0,725659.0,6047280.0,4275310.0,2676610.0,7614480.0,384095008.0,283022.0,148215008.0,9932160.0,7764460032.0,22189300.0,32895600.0,17983300.0,93868000.0,20624700.0,8518670.0,13117900.0,3944510.0,1217480.0,936742976.0,190710000.0,2419249920.0,2144810.0,1940050.0,111049.0,3906700.0,1553840.0,5228660.0,280829.0,897511.0,356188992.0,29132000.0,63496900.0,100708.0,5981410.0,11943600.0,11271600.0,15876.0,20921100.0,39713300.0,458040000.0,1719750.0,11449400.0,2345470.0,90093696.0,299936.0,2479550.0,21812900.0,46281800.0,1536430.0,13600700.0,177671008.0,150124.0,2316410.0,5117970.0,349808992.0,2134000.0,5263440.0,6486820.0,3480600.0,4447300.0,964332.0,326062016.0,6691810.0,1606990.0,10678700.0,19946100.0,111057.0,3906860.0,1146270.0,85815800.0,83578800.0,16697400.0,14522100.0,9191270.0,4714290.0,231301.0,484566016.0,1386730.0,3218919936.0,564519.0,2842680.0,26641100.0,2562120.0,6066510.0,258601.0,60138100.0,112587000.0,56740700.0,1245170048.0,426154.0,157946000.0,1651810.0,71798000.0,1103970.0,9751480.0
2018-04-13,113212000.0,9341980.0,6076820.0,1802770.0,3943980.0,6567710.0,2794030.0,5032090.0,267415008.0,363318.0,94980800.0,7030370.0,5191430144.0,10333700.0,20346000.0,27418500.0,77555400.0,17957400.0,6977530.0,8932110.0,5806210.0,1209970.0,811486976.0,130820000.0,1519079936.0,1386600.0,1620140.0,176025.0,7930140.0,508486.0,4029170.0,164203.0,631113.0,62300500.0,20449400.0,25272700.0,54065.0,17182000.0,12672600.0,9167990.0,2905.0,16873000.0,15811800.0,258806000.0,1225550.0,11354600.0,2079210.0,47173200.0,209845.0,1161410.0,17524200.0,15469100.0,755517.0,9768740.0,90798000.0,33466.0,2049650.0,3156910.0,109430000.0,4322050.0,4972490.0,3683000.0,1325670.0,3856330.0,420854.0,203908000.0,2545820.0,1162900.0,8067400.0,54610200.0,71151.0,1795850.0,8387100.0,34108900.0,8865570.0,9860750.0,7097920.0,7007770.0,11568300.0,243286.0,307575008.0,1568970.0,2060220032.0,345016.0,1064790.0,26077800.0,3102330.0,2493030.0,172714.0,30159900.0,44754800.0,42979700.0,626268032.0,485652.0,143996992.0,1073030.0,53766200.0,1209480.0,9601650.0
2018-04-14,169798000.0,6470160.0,7301330.0,1100500.0,3342860.0,2285250.0,2935800.0,4998180.0,327336000.0,314724.0,115373000.0,10528000.0,5244480000.0,14013200.0,61641300.0,8779540.0,87933504.0,13668600.0,7407760.0,10510800.0,8487790.0,2649420.0,861262976.0,121745000.0,1726089984.0,1926160.0,1997420.0,138944.0,2514410.0,1271620.0,5508380.0,356991.0,524738.0,60301300.0,20285800.0,42291900.0,110297.0,4642320.0,12089200.0,10745200.0,49745.0,13202900.0,16400400.0,274427008.0,1388220.0,17010400.0,2152160.0,135480992.0,157244.0,1662400.0,14603400.0,13102300.0,586928.0,11197100.0,126368000.0,146274.0,1428130.0,11432700.0,68222200.0,2246890.0,5147310.0,3090050.0,1790360.0,3405660.0,640698.0,177596000.0,4083270.0,759121.0,7150100.0,27255300.0,58229.0,1476850.0,7119350.0,43954800.0,9133700.0,12030100.0,8177060.0,9869600.0,5490900.0,272124.0,306262016.0,2790990.0,2057859968.0,420162.0,1473400.0,26946800.0,3010280.0,3019760.0,164487.0,83251504.0,129731000.0,50712700.0,609636992.0,410785.0,131901000.0,1258480.0,50127300.0,1039190.0,9953590.0
2018-04-15,678780992.0,14373800.0,10605600.0,1225700.0,3412810.0,2122760.0,2820150.0,7550920.0,382080000.0,136048.0,75965504.0,7253500.0,5631309824.0,63597200.0,21535400.0,8518530.0,78933104.0,10294400.0,4422360.0,17657100.0,3749720.0,1244290.0,455204000.0,122772000.0,1758979968.0,4699170.0,2328240.0,95598.0,1811380.0,3046640.0,4591720.0,351788.0,4094470.0,23719200.0,17837300.0,80271504.0,63557.0,3418540.0,14243500.0,9864350.0,8673.0,27156800.0,33273200.0,290855008.0,1298290.0,12490100.0,2018870.0,83770400.0,272650.0,1386330.0,15161600.0,12176500.0,647400.0,11383100.0,124354000.0,41502.0,1084240.0,5578320.0,222730000.0,1550670.0,5184130.0,2202610.0,19020800.0,3849870.0,542478.0,195194000.0,3064510.0,6611790.0,7084090.0,25186500.0,137716.0,3603670.0,1443730.0,43065200.0,7259820.0,15969000.0,7659550.0,8855860.0,3445780.0,202237.0,296337984.0,1018020.0,2125180032.0,922175.0,1672980.0,26720800.0,5610620.0,2967430.0,210161.0,89113504.0,90408600.0,41090800.0,531996000.0,412971.0,243408992.0,1336240.0,50850200.0,1219690.0,9432380.0
2018-04-16,520975008.0,6965020.0,9716440.0,980757.0,9860440.0,3032730.0,3217100.0,7087260.0,331700992.0,219476.0,77537400.0,16632500.0,6900879872.0,20651400.0,16085900.0,7853970.0,76948496.0,12471900.0,6405060.0,11653400.0,2258100.0,848134.0,798768000.0,133100000.0,1760359936.0,4883980.0,3035680.0,98955.0,2731530.0,979550.0,4550390.0,205889.0,5060960.0,23943600.0,49431200.0,37985200.0,108026.0,3039560.0,12960400.0,11459000.0,6076.0,20733000.0,23140500.0,532336000.0,933180.0,14695600.0,1445460.0,57495900.0,269474.0,1405950.0,21617600.0,14318900.0,1037590.0,11237700.0,104953000.0,62194.0,3536040.0,6406940.0,151960000.0,3126140.0,4932590.0,2565280.0,29309100.0,3538940.0,601896.0,188056992.0,3756930.0,3606990.0,8468020.0,49567600.0,213194.0,2647570.0,1313620.0,49709900.0,15131800.0,17513000.0,11474500.0,17267500.0,6651730.0,208430.0,359111008.0,1410410.0,2075650048.0,668802.0,1490460.0,28594800.0,4295830.0,12695300.0,470183.0,48733200.0,112255000.0,39801200.0,442352992.0,525997.0,1358310016.0,1385540.0,50375200.0,1270690.0,17849000.0
2018-04-17,181118000.0,12356300.0,11675500.0,1969100.0,8235250.0,8161160.0,3660990.0,48542100.0,634652992.0,224332.0,90015104.0,12751800.0,6529909760.0,26852500.0,21440100.0,8685240.0,114930000.0,12341300.0,9244730.0,11042900.0,3792590.0,1367600.0,518188992.0,200759008.0,1762940032.0,5739460.0,2718860.0,83659.0,2484330.0,726767.0,6021900.0,220603.0,2053850.0,27661500.0,44181100.0,61234200.0,163455.0,4123830.0,13888000.0,11779200.0,7413.0,14663400.0,28211800.0,381161984.0,1392930.0,9022880.0,1740340.0,58938900.0,267497.0,2401330.0,20107300.0,27192200.0,2782950.0,12941100.0,146354000.0,60730.0,13791600.0,4632780.0,84420304.0,10411600.0,5686510.0,6170590.0,5317780.0,3821580.0,591492.0,243663008.0,6017390.0,2520330.0,12137600.0,29532600.0,525491.0,1396280.0,1456100.0,57154700.0,21311900.0,18103400.0,14289700.0,15753100.0,6305230.0,337640.0,475425984.0,1515380.0,2112089984.0,696569.0,5973820.0,29511600.0,2979080.0,5142380.0,364375.0,89930200.0,158384992.0,180248992.0,624049024.0,235343.0,324102016.0,6828420.0,72614496.0,1773490.0,19961100.0
2018-04-18,240910000.0,10777100.0,13536700.0,3014510.0,9551300.0,8590480.0,3859020.0,27273800.0,658164992.0,856565.0,78661696.0,18790800.0,7063209984.0,37101100.0,23557100.0,8974270.0,104800000.0,13014000.0,8789520.0,12911300.0,3571110.0,2064920.0,554115968.0,172275008.0,2256869888.0,9425510.0,2838930.0,126508.0,3463440.0,660783.0,7089130.0,804700.0,6073960.0,30695700.0,33806900.0,63456600.0,103235.0,10602100.0,16698100.0,12987800.0,32331.0,22194400.0,26142700.0,408736000.0,1414670.0,750536000.0,1850810.0,66210300.0,379327.0,6807090.0,20318500.0,30815100.0,2935320.0,13666300.0,172656992.0,76672.0,5819660.0,6518330.0,125155000.0,3588300.0,14750400.0,5716130.0,4110310.0,5233200.0,1943970.0,212700992.0,41060900.0,20071000.0,13612200.0,28521200.0,552238.0,3084760.0,2576360.0,57284200.0,24014800.0,16304300.0,11984400.0,12237500.0,9875910.0,274196.0,587153984.0,1683590.0,2217799936.0,571418.0,4555080.0,30285200.0,4079290.0,6205040.0,515495.0,62521700.0,171820000.0,89253400.0,878328000.0,617217.0,429110016.0,3412740.0,70313696.0,1560260.0,12641600.0
2018-04-19,349348992.0,8831710.0,17785400.0,12823500.0,9259680.0,4741380.0,4048840.0,16586600.0,1006640000.0,416718.0,86036096.0,19148600.0,8438110208.0,70074096.0,46027200.0,10209100.0,113061000.0,14092000.0,6284580.0,13192500.0,3498100.0,1908630.0,1512339968.0,256292000.0,2849469952.0,8461720.0,3401020.0,87488.0,3376190.0,941131.0,7385190.0,1156180.0,2443100.0,26255600.0,46447900.0,70875200.0,214038.0,6852550.0,14215300.0,12657700.0,10485.0,30520100.0,33926500.0,491945984.0,1922600.0,106544000.0,2014330.0,109930000.0,351349.0,4175300.0,27562000.0,21648200.0,2407630.0,14961600.0,184820992.0,53409.0,2957250.0,7651540.0,126297000.0,2483490.0,7466980.0,22369300.0,7428750.0,4857680.0,776553.0,243844992.0,7895470.0,4739660.0,11898200.0,26751200.0,240727.0,4502360.0,3495920.0,94652400.0,29875800.0,18748700.0,13536300.0,11662500.0,7491080.0,365425.0,477675008.0,2059850.0,3458870016.0,802293.0,4432940.0,36027400.0,3326320.0,5481600.0,788554.0,54148200.0,170282000.0,128551000.0,2344069888.0,1161080.0,157170000.0,2527180.0,80577504.0,1412040.0,13211600.0
2018-04-20,294632992.0,26553800.0,15568100.0,1358970.0,8251410.0,3864040.0,3993370.0,8605380.0,1093510016.0,151717.0,141582000.0,15264000.0,7548550144.0,48952400.0,51438300.0,9050060.0,92526096.0,14653500.0,5883500.0,30866800.0,2983140.0,1472570.0,1142259968.0,216888000.0,2612460032.0,6695860.0,3087370.0,34162.0,2972630.0,2238130.0,6598100.0,315438.0,885733.0,83985000.0,44306500.0,57491800.0,72384.0,5073500.0,11817400.0,13561900.0,24799.0,29582900.0,23150600.0,482924000.0,1681090.0,62615200.0,1881450.0,80024496.0,351683.0,2378420.0,17461200.0,18202700.0,1373130.0,13000600.0,172502000.0,97996.0,1797940.0,6553940.0,91124800.0,2037760.0,6250180.0,4387410.0,9179330.0,4766250.0,473978.0,209811008.0,4358770.0,1614490.0,9625230.0,35074300.0,173661.0,8835580.0,2691040.0,111787000.0,13378400.0,17250900.0,13420000.0,9702110.0,3919690.0,276727.0,715849024.0,1722380.0,3570040064.0,751746.0,2349720.0,28699900.0,2812500.0,4280920.0,408597.0,62556300.0,119787000.0,89939200.0,1563970048.0,952302.0,97885800.0,3647710.0,65454300.0,1829510.0,13669900.0
2018-04-21,160968000.0,102713000.0,23847500.0,1042220.0,6312360.0,7264570.0,3874950.0,10641500.0,968409024.0,79029.0,84873000.0,12001100.0,6629899776.0,25525000.0,37528700.0,10561600.0,100845000.0,13385700.0,3805610.0,18059100.0,110705000.0,1538190.0,1001900032.0,157018000.0,2426269952.0,5705830.0,2283560.0,39777.0,3866370.0,1496120.0,6738170.0,298393.0,659578.0,62680600.0,44028600.0,35982800.0,47684.0,3906940.0,11912800.0,12728200.0,30687.0,22302900.0,19171200.0,338735008.0,1290870.0,39402200.0,1826900.0,95478200.0,445049.0,1976040.0,19080200.0,11025400.0,2156950.0,14442700.0,118189000.0,24605.0,1583440.0,3750170.0,57141600.0,3559310.0,6125330.0,3359290.0,4511820.0,4960510.0,373125.0,168798000.0,3313010.0,5416200.0,10209500.0,14352300.0,132590.0,5423990.0,1766380.0,59283700.0,7146520.0,29602900.0,10004900.0,8780480.0,8564680.0,225702.0,319432000.0,1584570.0,3176019968.0,464758.0,1754140.0,26916600.0,3083120.0,3864480.0,356261.0,33013300.0,64261400.0,142363008.0,946398976.0,1219150.0,70515904.0,2772120.0,61057600.0,1018940.0,12194800.0
2018-04-22,127213000.0,16692700.0,16280400.0,827235.0,5384570.0,6040790.0,3967000.0,7346400.0,1934290048.0,819617.0,132041000.0,39934100.0,6925190144.0,114377000.0,20662800.0,9333300.0,148591008.0,10263300.0,3633010.0,9531020.0,39156600.0,1537380.0,662115968.0,278155008.0,2386830080.0,5795510.0,2692660.0,47245.0,3756200.0,761765.0,9358630.0,342590.0,782546.0,101940000.0,46584800.0,82369600.0,248713.0,3797110.0,19392700.0,13159300.0,5745.0,25885800.0,27078800.0,376060000.0,1364110.0,39466700.0,2149340.0,93462000.0,365988.0,1423290.0,15102100.0,13856000.0,2088920.0,18618900.0,129211000.0,55846.0,3181510.0,3286160.0,58387200.0,2746780.0,5675690.0,9033500.0,7392340.0,4176840.0,512698.0,233026000.0,5177210.0,2082860.0,11787900.0,29441600.0,166271.0,3298080.0,1562610.0,40686200.0,14983100.0,17543200.0,11982200.0,10398900.0,5939680.0,229810.0,472464000.0,3806990.0,3075480064.0,744784.0,2296930.0,30460200.0,2768760.0,9945560.0,715221.0,32336500.0,57282000.0,110600000.0,674545024.0,1193350.0,53435700.0,4418240.0,79506600.0,1295720.0,12697400.0
2018-04-23,369016992.0,14444600.0,19955100.0,1089940.0,8877550.0,5381750.0,4314790.0,10757500.0,2053920000.0,566234.0,165599008.0,25998400.0,10678800384.0,148078000.0,36385500.0,8821220.0,140408992.0,6362940.0,8111560.0,12309600.0,10758300.0,2353590.0,3223780096.0,320566016.0,3581860096.0,7720600.0,3512220.0,25122.0,6071590.0,2455320.0,8037280.0,686073.0,1076830.0,68198400.0,106743000.0,187056992.0,299631.0,5973150.0,28562900.0,14352600.0,27546.0,25588500.0,36488500.0,643558016.0,1496710.0,67797000.0,1692030.0,97529200.0,500477.0,4172020.0,24201900.0,24989800.0,2767100.0,15800000.0,214076000.0,80027.0,2474320.0,6687920.0,153864992.0,3260290.0,6945640.0,8596470.0,8199500.0,6257080.0,671203.0,311035008.0,5664540.0,2847130.0,15756400.0,51502300.0,256671.0,3379950.0,2593560.0,97652704.0,18794900.0,19029400.0,17273700.0,11439100.0,7871980.0,424646.0,1561020032.0,3261060.0,5033249792.0,782741.0,4513660.0,36611400.0,12250200.0,7693200.0,483614.0,64570700.0,120285000.0,141852000.0,1572930048.0,1279260.0,129563000.0,3213060.0,99571800.0,930271.0,20916100.0
2018-04-24,351596000.0,9219380.0,16416000.0,1076170.0,19910900.0,3927910.0,3919500.0,10950800.0,1830969984.0,503407.0,144820992.0,19152600.0,11083100160.0,89533400.0,52750000.0,8728130.0,125297000.0,26848000.0,7132740.0,17701600.0,6363280.0,1873680.0,3005040128.0,358536000.0,4216140032.0,7647250.0,4356480.0,29072.0,7556380.0,723890.0,5627050.0,289316.0,1034050.0,42323700.0,82181504.0,124581000.0,110451.0,5605330.0,16136800.0,11093000.0,93212.0,25241100.0,32306400.0,613467008.0,1664090.0,43315100.0,1030960.0,154364992.0,877961.0,9914100.0,17650600.0,18538300.0,2004610.0,11509600.0,232380992.0,60313.0,1661590.0,6820710.0,122642000.0,3475220.0,4204400.0,4845700.0,6271280.0,5435540.0,2993250.0,275424992.0,8114520.0,4206910.0,9996490.0,33700000.0,219750.0,3247740.0,2334050.0,80012200.0,160916992.0,14138400.0,13020700.0,9859890.0,8865750.0,282675.0,2124440064.0,1223060.0,6126580224.0,760211.0,2318130.0,29605200.0,3622280.0,5453600.0,441246.0,89480800.0,130724000.0,157435008.0,1614050048.0,738614.0,121052000.0,3162270.0,86984896.0,1242420.0,21908800.0
2018-04-25,220715008.0,6458710.0,22985000.0,8299760.0,6454300.0,3973660.0,3971890.0,7506600.0,1281929984.0,281833.0,127788000.0,18145500.0,8970559488.0,49274200.0,27042700.0,7583900.0,132803000.0,5407210.0,12378400.0,8685890.0,7315850.0,1004460.0,1566850048.0,280513984.0,2984009984.0,5401320.0,3098230.0,71503.0,8534690.0,2315830.0,3422780.0,324691.0,460541.0,48797600.0,90817600.0,80946096.0,109858.0,2657940.0,154904000.0,9472480.0,13369.0,20180200.0,22034700.0,412436992.0,1613630.0,39972200.0,1515620.0,84783800.0,431218.0,16420400.0,17188800.0,15521700.0,2838320.0,13509500.0,142338000.0,68504.0,2033850.0,4877330.0,675097984.0,2355430.0,2389890.0,2947180.0,4852120.0,4819800.0,1083700.0,230351008.0,4840830.0,1467760.0,9036570.0,342080992.0,164176.0,2649770.0,3854340.0,64894800.0,119431000.0,46738300.0,10733000.0,13688000.0,18220200.0,280350.0,759337024.0,694643.0,4206320128.0,389750.0,2042970.0,30401600.0,2647320.0,4894640.0,279087.0,40545100.0,152903008.0,153394000.0,1028590016.0,525496.0,150792992.0,2438630.0,67863400.0,1534600.0,22609800.0
2018-04-26,197183008.0,5844830.0,37519600.0,1207310.0,6006360.0,2673080.0,3919820.0,5786420.0,905273024.0,384957.0,101995000.0,13442300.0,7566289920.0,31251900.0,19520200.0,6645760.0,108192000.0,4237940.0,15466900.0,6141760.0,5626410.0,1613170.0,2486409984.0,273598016.0,2598129920.0,4986870.0,3043650.0,57515.0,4037480.0,455396.0,3067070.0,394637.0,1123590.0,154071008.0,94696400.0,184250000.0,76014.0,3192010.0,116505000.0,9550110.0,110393.0,20485800.0,21976600.0,386742016.0,1518430.0,43943700.0,928252.0,68547104.0,283185.0,18630000.0,14280200.0,17818100.0,2507590.0,11157100.0,133132000.0,63129.0,4129210.0,6994000.0,143819008.0,1895870.0,2049430.0,2954210.0,5168980.0,3663570.0,565195.0,209527008.0,4329780.0,2282220.0,8764850.0,327463008.0,131226.0,1512630.0,5594380.0,46006200.0,89669696.0,16129200.0,10798900.0,11736000.0,8847840.0,643922.0,717529984.0,651445.0,4060179968.0,594769.0,1704490.0,27561500.0,3527340.0,8440570.0,250183.0,38144900.0,177676992.0,93178896.0,673793024.0,1230090.0,135394000.0,2714050.0,61549400.0,1454760.0,11468700.0
2018-04-27,636742016.0,7991820.0,88865904.0,557517.0,4921180.0,5694380.0,1600050.0,12786800.0,808801984.0,885843.0,122360000.0,10101600.0,7805479936.0,24300200.0,17853400.0,4868230.0,101078000.0,5135870.0,9280990.0,5590550.0,2865110.0,1524910.0,2728300032.0,246408992.0,2496659968.0,5415110.0,2493610.0,51245.0,4762150.0,374427.0,2331740.0,228340.0,549701.0,25867400.0,102845000.0,130961000.0,54656.0,2386010.0,37580100.0,11109500.0,9206.0,28770300.0,15294900.0,337116992.0,1061320.0,33174100.0,2201870.0,71172496.0,485795.0,7121760.0,15640000.0,18123900.0,1424810.0,16601700.0,143123008.0,46530.0,2755490.0,3712840.0,79047200.0,1799540.0,2464130.0,2320040.0,4729130.0,3681420.0,534837.0,245488992.0,5449030.0,2786440.0,12798500.0,67197104.0,184650.0,2401290.0,1753090.0,77434096.0,64765500.0,12376600.0,9946400.0,11650100.0,26111800.0,290556.0,718297984.0,355861.0,4066050048.0,1282190.0,1184790.0,74545904.0,2455320.0,11520400.0,197215.0,37733900.0,105747000.0,84646704.0,788718976.0,1144010.0,70320896.0,2179620.0,55599300.0,1242830.0,12163300.0
2018-04-28,671886976.0,7050200.0,139216992.0,811571.0,7589620.0,4026870.0,875877.0,7606110.0,1049449984.0,517118.0,105495000.0,21090200.0,8853000192.0,47669300.0,63487900.0,7694060.0,101137000.0,2638380.0,6780090.0,6441370.0,5436850.0,1924770.0,4870720000.0,271380000.0,2740559872.0,5432070.0,2478020.0,86495.0,5856920.0,546610.0,8376690.0,287004.0,650608.0,24486000.0,87550896.0,110776000.0,42632.0,9899920.0,51099000.0,13234600.0,15684.0,52158200.0,44480900.0,388081984.0,861961.0,33453700.0,1669270.0,83230200.0,580384.0,4754190.0,18783300.0,35489000.0,1716650.0,18788900.0,502971008.0,43135.0,2512520.0,3781290.0,93513696.0,2446720.0,2610620.0,5099240.0,6599550.0,6904510.0,516007.0,374563008.0,3249770.0,2202050.0,16580400.0,84785296.0,201463.0,7828520.0,2350630.0,142722000.0,39573000.0,11851500.0,51352100.0,12120200.0,13094200.0,260734.0,1161459968.0,456646.0,5167799808.0,943819.0,2909460.0,124324000.0,3815560.0,7399530.0,188418.0,43274300.0,156688992.0,92297200.0,896313984.0,675961.0,70503400.0,1987720.0,63386900.0,1007810.0,15139900.0
2018-04-29,298712000.0,7813580.0,55883600.0,769705.0,10153800.0,3288340.0,866838.0,12709500.0,753113984.0,4418150.0,83765800.0,18708000.0,8673920000.0,24958700.0,101784000.0,6472250.0,118497000.0,4741180.0,5885700.0,7540140.0,11331300.0,1233060.0,4073370112.0,351048992.0,2853100032.0,4814390.0,2268060.0,84772.0,10131800.0,775239.0,6262190.0,236989.0,1985850.0,15580300.0,65162100.0,94284096.0,85780.0,4726860.0,38829400.0,16614200.0,17824.0,40289900.0,50914500.0,341396992.0,1995430.0,39516100.0,1167540.0,61762500.0,637275.0,3111440.0,15148300.0,69693000.0,3544300.0,19396200.0,377384992.0,28596.0,1805750.0,8055170.0,68967800.0,1558280.0,4015500.0,6635080.0,6602830.0,8001890.0,519186.0,414455008.0,4960360.0,1446630.0,9688330.0,48012800.0,205238.0,10627000.0,2760220.0,47581900.0,16366000.0,10531000.0,18585700.0,24981200.0,8625560.0,466722.0,1749639936.0,381974.0,4498440192.0,684857.0,1877000.0,52958700.0,3133630.0,7132730.0,636007.0,25523800.0,81453296.0,103574000.0,575363968.0,844622.0,210778000.0,2574940.0,67256896.0,805350.0,15398400.0
2018-04-30,365521984.0,5581960.0,32280600.0,425023.0,9689420.0,2740810.0,941714.0,14562200.0,774633024.0,531737.0,75433904.0,10996500.0,7713019904.0,20320400.0,49946600.0,6049800.0,101299000.0,2956840.0,6998160.0,12998500.0,5759120.0,2543690.0,3330129920.0,210024992.0,2678960128.0,5366920.0,2200860.0,97340.0,5718630.0,584024.0,3324550.0,172510.0,662960.0,33778300.0,56850900.0,66976200.0,203614.0,3549250.0,18810100.0,11765500.0,24995.0,28863300.0,46010700.0,342152000.0,1563430.0,22711300.0,1841970.0,66547100.0,343436.0,3531840.0,13756800.0,30038300.0,1372720.0,11584900.0,180819008.0,103530.0,1304500.0,14120200.0,58684400.0,1906240.0,3615740.0,5774910.0,3944950.0,3639860.0,499344.0,229135008.0,3451230.0,1259700.0,6881740.0,50625400.0,209629.0,3849300.0,3332960.0,53708600.0,13612600.0,10146800.0,19303800.0,12772400.0,5417100.0,278058.0,1043369984.0,382851.0,3901110016.0,718758.0,2232430.0,36221300.0,4171780.0,4789020.0,428577.0,26075500.0,152906000.0,71420800.0,630809024.0,681616.0,341939008.0,1902990.0,66730800.0,1464040.0,8402910.0
2018-05-01,272855008.0,5251350.0,46875900.0,443267.0,5799820.0,2541660.0,904451.0,12751200.0,1165139968.0,371908.0,80730304.0,16824700.0,7558159872.0,33903200.0,24063400.0,4894840.0,129694000.0,2131860.0,11232800.0,8781740.0,5247330.0,1741000.0,2410370048.0,193015008.0,2822269952.0,6567700.0,1396710.0,66433.0,8826400.0,517986.0,2586020.0,143239.0,688104.0,115785000.0,79826200.0,46918400.0,108385.0,4310940.0,15831700.0,12012700.0,96459.0,22035300.0,51579400.0,354656992.0,1977560.0,23399400.0,1866940.0,166059008.0,369546.0,4632400.0,24919100.0,22923900.0,1694620.0,15069900.0,137844000.0,37084.0,1242240.0,18600500.0,73425104.0,1768780.0,3618740.0,4279680.0,9548280.0,6115580.0,621204.0,195646000.0,5720970.0,3701000.0,9666770.0,40373600.0,296466.0,4067270.0,4739360.0,36960500.0,13520000.0,8808290.0,25944100.0,26637700.0,18596700.0,553194.0,401505984.0,541592.0,3711889920.0,1197220.0,1825030.0,43600200.0,3175860.0,4294410.0,407376.0,30572500.0,68610896.0,83039296.0,544425984.0,1706740.0,155715008.0,1885050.0,60618000.0,1082970.0,18364000.0
2018-05-02,300814016.0,8852260.0,28820300.0,591189.0,13652800.0,4163180.0,1172830.0,15010800.0,1282659968.0,315663.0,104726000.0,21942200.0,10207299584.0,38523900.0,33289900.0,10502800.0,124091000.0,3696320.0,11019000.0,6898040.0,4753380.0,1878610.0,2266540032.0,370436992.0,4210939904.0,5874580.0,2478740.0,55858.0,17193100.0,2736440.0,8521230.0,251518.0,1016470.0,521276992.0,275380000.0,85571696.0,113411.0,15402400.0,18637100.0,12504300.0,210523.0,21642200.0,49489900.0,617984000.0,1552850.0,27859300.0,3027260.0,327371008.0,411603.0,2908530.0,17571300.0,104688000.0,1891090.0,15006300.0,226830000.0,27197.0,1110140.0,15859400.0,134736992.0,2751190.0,3296330.0,5286060.0,7990390.0,4303320.0,625465.0,259996992.0,15720800.0,3958960.0,12541100.0,62304700.0,244989.0,3533140.0,3945290.0,69083104.0,17611600.0,16826400.0,16697500.0,15339600.0,15903500.0,496390.0,789150976.0,495850.0,4307829760.0,1265380.0,4071700.0,46859200.0,3045420.0,13290200.0,413934.0,37784100.0,83481296.0,115162000.0,725228992.0,971364.0,221063008.0,2768460.0,77706896.0,1554170.0,41261000.0
