,VIBE,KP3R,BCD,NAS,VET,BCH,CTXC,CELR,ONTGAS,POA,VTHO,BLZ,GHST,PPT,WINGS,NMR,NBS,BEAM,ENG,SUSHI,FORCEPROTOCOL,CVP,MITH,EASY2,MTH,BZRX,XRP,IRIS,ETH,TOMO,FET,FTXTOKEN,PAX,FUN,HEGIC,NEO,PNT2,EOS,BNT,IOTX,SC,AE,GVT,YFII,JST,XLM,FIO,WAVES,TRB,NXS,HSR,ARK,BCHA,CTR,RPX,YFI,CTSI,KNC,VITE,IOST,RLC,CRV,ERD,STEEM,ETHBEAR,DLT,USDS,OMG,SNM,BNB,AAVE,MFT,NANO,SYS,GO,MBL,INJ,AGI,YOYOW,MDT,AUDIO,COCOS,DOT,AION,SUSD,NEBL,SNGLS,WNXM,BSV,THETA,DATA,STORM,QSP,UNFI,USDC,BAT,ALGO,ETHBULL,VIA,ATOM,ARDR,POWR,PERL,ORN,LINK,DREP,SALT,BGBP,LUN,COVER,BKRW,STPT,DNT,KEY,ICX,BTCBEAR,KAVA,CERTIK,VIDT,DASH,SKY,LEND,HARMONY,LTO,BAL,XMR,SOL,ONT,LRC,AVAX,AXS2,COS,ADA,INS,FTM,XRPBEAR,MTL,BCN,GLM,GRS,HBAR,FLM,ARN,NEAR,OAX,CDT,QTUM,NCASH,ADX,BTCBULL,ENJ,XVG,LOOM,APPC,CREAM,STRAT,SWRV,WRX,HIVE2,GTO,TCT,BEL,BLOCKSTACK,TNB,UNI,XTZ,LSK,DGD,BNBBEAR,ICN,USDT,AVA,HOT,SLP,SCRT,MKR,AKRO,ZIL,MDA,REQ,SAND2,KMD,REN,REP,EOSBULL,ZEN,ARPA,DGB,XZC,DENT,MATIC,AERGO,STMX,HC,SKL,WTC,DIA,NAV,IQ,NULS,DF,WAN,STRAX,IOT,UMA,RVN,VEN,RSR,UTK,FIL,BCPT,XRPBULL,BITTORRENT,EDO,BRD,RENBTC,QKC,GXC,WPR,FRONT,GNT,OGN,RDN,ANT,SXP,ETC,CMT,SNT,DUSK,CHAT,HELIUM,OST,SUN2,BEL2,PIVX,POLY,XVS,RCN,CVC,EGLD,WING2,BTG,TNT,AST,TRIG,EOSBEAR,WABI,MANA,OXT,WBTC,DOCK,ZEC,PAXG,NKN,SNX,HARD,LUNA,QLC,CHR,TUSD,GAS,DAI,POE,LTC,ETHOS,COTI,BTS,PHX,CHZ,BOT2,KSM,RUNE,MOD,BAND,SUB,ANKR,AMB,ZRX,BUSD,VIB,WINK,NPXS,EVX,MCO,BTCB,CND,TRX,ELF,SRM,DCR,COMP,BTC,ALPHA,OCEAN,STORJ,BNBBULL,ROSE,TFUEL,TROYTRADE
2019-02-20T00:00:00Z,0.04030808,,0.7772993,0.60010217,0.00436625,146.43321273,0.12058819,,0.77630237,0.02835986,0.0005576,0.04329326,,1.35472865,0.05501654,3.79519587,,1.2144351,0.33763201,,,,0.03788246,,0.01824728,,0.33064344,,148.99834228,0.61139601,,,1.01166138,0.00406615,,9.12733567,0.81832059,3.91357944,0.5654137,0.00756039,0.00253924,0.43861606,4.19731996,,,0.09160386,,2.78995216,,0.32100762,,0.65276261,,,,,,0.1497294,0.01685057,0.00837682,0.2882616,,,0.344779,,0.11209636,1.01019109,1.32584785,0.02186319,10.95531451,,0.00310405,0.92492123,0.05443703,0.01955494,,,0.04901212,0.02138426,0.003971,,,,0.11921064,1.01358823,1.22270185,0.01282859,,66.89883496,0.09741649,0.01881554,0.00299953,0.01623747,,1.01177919,0.14170022,,,0.34741307,,0.05812257,0.09681095,,,0.46328069,,0.18182953,,1.92188887,,,,0.01210792,0.00282857,0.24256309,,,,,86.97304036,1.06761665,0.0078441,,,,51.8020533,,0.75140182,0.05771146,,,,0.04728459,0.28544125,0.00421294,,0.35458414,0.00070607,,0.24035513,,,0.30317848,,0.13737768,0.00760791,2.15066732,0.00187293,0.12333319,,0.03732442,0.00644055,0.04714928,0.06040941,,0.93182397,,,,0.03101956,0.04050894,,,0.00291925,,0.46783171,1.26265567,16.30820435,,,1.00753268,0.12899354,0.00142796,,,658.66531043,,0.01880219,0.81011668,0.02285461,,1.02129776,0.01829924,14.07207818,,5.12809902,,0.01014013,5.55709014,0.0009922,,0.08448974,,1.18783431,,1.12772212,,0.16537295,0.00320739,0.44999857,,0.30793548,,0.31586314,,0.01123677,,,0.02627717,,0.03665376,,0.0009359,0.80282073,0.23108408,,0.03227574,0.64773815,0.01100001,,0.06765301,,0.27026332,0.41347037,,4.6930397,0.02737106,0.02061785,,0.00287376,,0.02262031,,,0.79611199,0.09119427,,0.01156165,0.05844457,,,12.81537752,0.01622754,0.03067702,,,0.15008873,0.03862546,,,0.00920414,54.63480544,,0.03288696,0.04809971,,,0.02626758,,1.01100495,2.6117535,0.99935889,0.00477978,51.63174228,0.15617136,,0.04620546,0.00932042,,,,,0.19441854,,0.02228173,,0.05568353,0.25396972,,0.02419734,,0.00069491,0.27262516,3.18306107,,0.01243254,0.02506222,0.14323263,,17.31606245,,3993.18853849,,,0.25666476,,,,
2019-02-21T00:00:00Z,0.03875538,,0.7535827,0.57464301,0.00449446,141.56310667,0.1156024,,0.72603897,0.02764313,0.00067026,0.04412328,,1.31465896,0.05064163,3.68477325,,1.16651639,0.34336711,,,,0.03669132,,0.01806221,,0.32001664,,146.05199446,0.58229717,,,1.01210293,0.00396459,,8.65023111,0.80752195,3.78933974,0.55322679,0.00746329,0.00264063,0.42169363,4.01400196,,,0.08857421,,2.84414761,,0.30624011,,0.62160021,,,,,,0.14476357,0.01632001,0.00786616,0.271719,,,0.33192603,,0.10105365,1.01204755,1.31919833,0.02046868,10.48776317,,0.00297309,0.94397869,0.05606315,0.01911868,,,0.04755053,0.01767268,0.00403819,,,,0.11476023,0.99829691,1.1638073,0.01420315,,65.18145553,0.0914448,0.01846335,0.00291782,0.01595222,,1.01226025,0.13599098,,,0.34459148,,0.05712144,0.09598997,,,0.44479697,,0.17088219,,1.86061618,,,,0.01249057,0.00276014,0.24093615,,,,,84.5268387,1.0416538,0.00863815,,,,49.67980541,,0.73471114,0.05519729,,,,0.04488927,0.27476155,0.00404592,,0.34078223,0.00069101,,0.23615005,,,0.29697455,,0.1297288,0.00745659,2.07636482,0.00181683,0.11809092,,0.03752293,0.00632536,0.04722114,0.05549594,,0.92969959,,,,0.02987362,0.03986364,,,0.0028431,,0.43902573,1.24581431,15.74495344,,,1.00483095,0.11555018,0.00134454,,,646.50318665,,0.01823989,0.785736,0.02192196,,0.92975217,0.01707811,13.74077868,,5.10353643,,0.01020377,5.4141411,0.00095077,,0.0835587,,1.14299777,,1.07620875,,0.15846252,0.00309083,0.4472255,,0.29812154,,0.30117172,,0.01076357,,,0.02642329,,0.03690297,,0.00099669,0.78374536,0.2164108,,0.03316596,0.62686471,0.0111766,,0.06590815,,0.261266,0.39976346,,4.50726094,0.02640033,0.0222287,,0.00281097,,0.02174237,,,0.78579526,0.09034953,,0.0159421,0.05734537,,,12.57596965,0.01588051,0.03115136,,,0.13876546,0.03737868,,,0.00918138,53.17940432,,0.0385099,0.04741474,,,0.02586299,,1.01080885,2.5390036,1.01329615,0.00481245,48.9941628,0.14937887,,0.04482289,0.00914748,,,,,0.17593643,,0.01888681,,0.05528986,0.24940472,,0.02400682,,0.00069484,0.26403548,3.09381643,,0.01218657,0.02476216,0.13680074,,16.7195434,,3960.43515572,,,0.23762046,,,,
2019-02-22T00:00:00Z,0.03933517,,0.76762844,0.61660088,0.00482905,143.90275369,0.11817697,,0.72980199,0.02855035,0.00059879,0.04532826,,1.28720229,0.05122416,3.72253032,,1.14659355,0.36396756,,,,0.0368534,,0.01852836,,0.32263687,,148.92781903,0.60739116,,,1.01390915,0.0040702,,8.77034253,0.80346467,3.89048155,0.56453232,0.00768393,0.00256409,0.44173368,4.14273378,,,0.09051478,,2.91441572,,0.30481297,,0.6409789,,,,,,0.15799406,0.01662377,0.00819864,0.29399262,,,0.33468831,,0.10649645,1.01468945,1.30271094,0.02095947,10.84649612,,0.00304181,0.94225181,0.05438873,0.01952322,,,0.04774761,0.01804709,0.00532953,,,,0.11663697,0.97834017,1.20922859,0.01521913,,65.9411429,0.09583692,0.0189318,0.00292075,0.01644944,,1.0155953,0.13632202,,,0.35495969,,0.05798517,0.0957324,,,0.45204403,,0.16956355,,2.08260373,,,,0.01241771,0.00279456,0.25015362,,,,,86.20798315,1.04814308,0.0083489,,,,51.69199535,,0.81942561,0.05663497,,,,0.04590574,0.2722187,0.00415378,,0.36543477,0.00068973,,0.23688899,,,0.3049873,,0.13299038,0.00794682,2.12854547,0.00184336,0.11928911,,0.03950304,0.00650854,0.04750849,0.05693887,,0.93051776,,,,0.03037676,0.04076365,,,0.00290369,,0.4465709,1.27210576,16.15180171,,,1.00988339,0.10633643,0.00136606,,,674.04410719,,0.01843423,0.79315424,0.02242025,,0.95728266,0.01755784,13.9551678,,5.30892598,,0.01046758,5.51265986,0.00096722,,0.09122437,,1.16185544,,1.08126777,,0.16077112,0.00305743,0.43967504,,0.30505976,,0.30314618,,0.01155162,,,0.02722697,,0.03474455,,0.0009821,0.81276441,0.22485241,,0.03349349,0.63432019,0.01146623,,0.06872978,,0.27176864,0.40609248,,4.7203527,0.02709684,0.02208551,,0.0028553,,0.0224267,,,0.78529266,0.08927591,,0.01887139,0.05953127,,,12.64956962,0.01857338,0.03501794,,,0.14386942,0.03893498,,,0.01030818,54.19273654,,0.04008495,0.04598032,,,0.02623784,,1.01429188,2.5267478,0.9981663,0.00487184,49.5868177,0.15385974,,0.04619122,0.00970106,,,,,0.17259155,,0.0182929,,0.05645381,0.25120504,,0.02482705,,0.00071221,0.26694832,3.02794808,,0.01285855,0.02509245,0.13794252,,17.37759506,,4008.49379383,,,0.23337629,,,,
2019-02-23T00:00:00Z,0.04042256,,0.78584827,0.67877556,0.00492141,154.43941759,0.1311882,,0.74585022,0.02936745,0.00066506,0.04677119,,1.30628157,0.05025789,3.77407212,,1.12969889,0.36388926,,,,0.03760952,,0.01891425,,0.33411857,,159.17147807,0.61239941,,,1.01101723,0.00406911,,10.16400739,0.82939982,4.24767365,0.58993555,0.00794191,0.00259878,0.47283638,4.26410243,,,0.09406329,,2.90933076,,0.3016465,,0.65088849,,,,,,0.1585701,0.01795314,0.00834341,0.31403407,,,0.34951172,,0.10153256,1.01016154,1.34613602,0.02133225,10.82403295,,0.00305814,0.99337043,0.05400647,0.01985784,,,0.049756,0.0174375,0.00551334,,,,0.12016612,1.01770806,1.23399241,0.01396376,,69.28296734,0.09671737,0.01996042,0.00301596,0.01675496,,1.01344297,0.14191247,,,0.36304427,,0.05996002,0.09860361,,,0.46432209,,0.17538847,,2.17863036,,,,0.01300866,0.0028678,0.27713162,,,,,89.83474956,1.10141526,0.00848661,,,,54.30945665,,0.97623258,0.05843928,,,,0.04855855,0.28533354,0.00442262,,0.36369787,0.0007364,,0.24400208,,,0.31196203,,0.13134894,0.00785986,2.35981515,0.0018728,0.1242209,,0.03984102,0.00677291,0.05081087,0.05789377,,0.94904258,,,,0.03064621,0.04141093,,,0.00298683,,0.45751202,1.30545653,16.53482699,,,1.01858821,0.10481328,0.00137186,,,749.04322388,,0.01929461,0.87981086,0.02291371,,0.96505879,0.01829333,14.19551313,,5.53333222,,0.0116506,5.71530825,0.0009979,,0.08873109,,1.24013748,,1.13096685,,0.16710627,0.00313463,0.46530427,,0.32145749,,0.32328591,,0.01146538,,,0.02821445,,0.0346518,,0.00099188,0.82367127,0.23029612,,0.03402825,0.70679726,0.01144795,,0.06979678,,0.28763036,0.42811047,,4.86400863,0.02962757,0.02255212,,0.00311773,,0.0236547,,,0.80445523,0.09236819,,0.01711516,0.0611245,,,13.45345542,0.01712824,0.03484868,,,0.14550748,0.04053483,,,0.00980645,56.68740426,,0.04066582,0.04781958,,,0.02744118,,1.01124881,2.8149506,0.99834162,0.00494626,51.77144509,0.15909547,,0.04980621,0.0096033,,,,,,,0.02190674,,0.05678196,0.25684594,,0.02581394,,0.00070567,0.27446975,3.03631141,,0.01279942,0.02550897,0.14690573,,18.06045877,,4170.2383529,,,0.24130964,,,,
2019-02-24T00:00:00Z,0.03525716,,0.72965688,0.59460289,0.00438672,128.29245917,0.11768336,,0.64032039,0.02631778,0.00041567,0.04047424,,1.13191578,0.04162659,3.4326859,,0.91937243,0.31157521,,,,0.03352026,,0.0164377,,0.29928997,,134.44616378,0.54186874,,,1.01227289,0.00359382,,9.0164796,0.75942799,3.56733667,0.50308594,0.00714113,0.0023491,0.42095682,3.85635183,,,0.08254825,,2.65298717,,0.27785612,,0.56379994,,,,,,0.14072973,0.01649423,0.00688149,0.27047328,,,0.30312843,,0.09654349,1.01147624,1.31885086,0.01862965,10.02924917,,0.00271479,0.86885996,0.04654261,0.0181989,,,0.04449919,0.01530271,0.00593575,,,,0.10511176,0.9371589,1.09372343,0.01224361,,61.19682817,0.08799072,0.01693775,0.00271127,0.01491592,,1.01548299,0.13030886,,,0.32009358,,0.05370026,0.08521447,,,0.40840976,,0.14687053,,1.87643192,,,,0.01148272,0.00249395,0.23493316,,,,,80.17090051,0.95247399,0.00740577,,,,47.80108426,,0.98748851,0.05234234,,,,0.04191577,0.26064125,0.00386501,,0.30788869,0.00066227,,0.2160694,,,0.27560898,,0.1160823,0.00695692,2.03086004,0.00170132,0.11100149,,0.0358072,0.00597074,0.04492176,0.04979005,,0.8266924,,,,0.02715719,0.03884402,,,0.00262752,,0.42343276,1.17382673,15.07601792,,,1.00113784,0.09790001,0.00116262,,,647.54599431,,0.01672429,0.82274127,0.01995584,,0.93998036,0.01557547,12.54768235,,5.07024859,,0.01024641,5.26853405,0.00090685,,0.07886162,,1.10757075,,1.00563455,,0.15245405,0.00275188,0.40942048,,0.28604259,,0.2842697,,0.0103032,,,0.02484016,,0.03077216,,0.00087885,0.75300632,0.20847443,,0.02901631,0.60722216,0.01009739,,0.06119817,,0.24896528,0.39699768,,4.14890023,0.02589407,0.01920519,,0.00271636,,0.02089012,,,0.71452628,0.08203892,,0.01497022,0.05489094,,,12.30762423,0.01457888,0.02940479,,,0.13588469,0.03504068,,,0.00846482,51.45637554,,0.0351988,0.05031616,,,0.0240324,,1.01304526,2.49554872,0.99438864,0.00434613,44.17540264,0.14366179,,0.04526824,0.0086188,,,,,,,0.01463459,,0.04959516,0.23339038,,0.02277215,,0.00061338,0.24002808,2.71683552,,0.01148952,0.02342017,0.13205833,,16.02750527,,3762.42071973,,,0.21368868,,,,
2019-02-25T00:00:00Z,0.03591936,,0.74669307,0.63929864,0.00457627,134.29877333,0.11769593,,0.6428981,0.02692092,0.0004233,0.04298636,,1.1675663,0.04367817,3.65661385,,0.86311917,0.3234317,,,,0.03463236,,0.01685418,,0.32807193,,138.95340652,0.53952148,,,1.00866229,0.00372325,,9.29185553,0.77280799,3.58816439,0.522537,0.00721661,0.00244923,0.42695904,4.07364404,,,0.08579181,,2.68301028,,0.28966055,,0.56182472,,,,,,0.14828417,0.01941019,0.00739445,0.31868215,,,0.33673064,,0.09580322,1.00628771,1.31801401,0.01900977,9.75184377,,0.00291343,0.89823675,0.04786022,0.01861253,,,0.04593692,0.01604933,0.0059767,,,,0.11021751,0.97125582,1.12450628,0.01273824,,69.3129812,0.11088301,0.01742264,0.00273031,0.01547125,,1.01005195,0.14962114,,,0.33529228,,0.05524463,0.08931834,,,0.47445145,,0.15564856,,1.9047583,,,,0.01203701,0.00257721,0.24834819,,,,,82.93203677,0.99345233,0.00754345,,,,48.78520047,,0.98271753,0.05287411,,,,0.04363883,0.27458322,0.00395144,,0.32968844,0.00066869,,0.22468293,,,0.28975579,,0.12407051,0.0071677,2.07866286,0.00173223,0.11560575,,0.08050506,0.00599245,0.05298636,0.05105984,,0.85255959,,,,0.02841085,0.03625096,,,0.00268318,,0.42652853,1.19912202,15.38830664,,,1.00847628,0.10062052,0.00119767,,,678.39447264,,0.01738556,0.90031127,0.02023436,,0.9590798,0.01618628,13.06987948,,5.34874591,,0.01052702,5.38286678,0.00092044,,0.08382876,,1.13684528,,1.03292055,,0.15726692,0.00279485,0.41374212,,0.29761735,,0.28938764,,0.01060797,,,0.02623817,,0.03152606,,0.00086904,0.76587381,0.21546633,,0.03014183,0.6229629,0.01047933,,0.06288875,,0.25960056,0.4027955,,4.27312704,0.02704647,0.02020411,,0.0026973,,0.02252382,,,0.73807551,0.08525322,,0.02121349,0.05573976,,,12.67681162,0.01515606,0.03087453,,,0.13921172,0.03641835,,,0.00892944,52.28807699,,0.03502168,0.0469874,,,0.02485558,,1.00929014,2.50112928,0.99545113,0.0045035,45.67414281,0.14575361,,0.04738453,0.00862131,,,,,,,0.02610906,,0.05006662,0.24013027,,0.023538,,0.00067998,0.25192877,2.72547945,,0.01177732,0.02423068,0.14314716,,16.34214614,,3857.39354028,,,0.21547749,,,,
2019-02-26T00:00:00Z,0.03727364,,0.74946483,0.60918765,0.00456292,132.35442604,0.12255011,,0.62959589,0.02798064,0.00069422,0.04464867,,1.21315168,0.04691887,3.69378642,,0.88815187,0.31745649,,,,0.03473507,,0.01774701,,0.31699957,,136.67087203,0.5118852,,,1.00585284,0.00385966,,9.05603665,0.77657052,3.47849623,0.52350874,0.00741548,0.00239623,0.43026428,4.19119769,,,0.08464697,,2.64031651,,0.29012385,,0.56476697,,,,,,0.15982724,0.01868332,0.00727784,0.31251611,,,0.35024817,,0.0956768,1.00363136,1.33857894,0.01986136,9.44996174,,0.00286553,0.89398542,0.04854565,0.01958771,,,0.04642743,0.01628456,0.00605345,,,,0.11563177,0.98385859,1.11907577,0.01331753,,73.43496774,0.12372111,0.01827892,0.0028556,0.01663401,,1.00648761,0.16233724,,,0.34122386,,0.05622754,0.09182406,,,0.43483515,,0.14855342,,2.42979849,,,,0.0132349,0.00270855,0.26709631,,,,,81.87975288,1.01164059,0.00778101,,,,48.15583543,,0.90855445,0.05535064,,,,0.04292971,0.27637067,0.0040032,,0.32481143,0.00066479,,0.23151447,,,0.30259378,,0.12774635,0.00740405,2.0578656,0.00171176,0.12195434,,0.08464904,0.00606019,0.05301923,0.06134609,,0.88193354,,,,0.03028454,0.03675212,,,0.00275435,,0.40512572,1.22348152,15.89965786,,,1.00362964,0.09912687,0.00117867,,,686.40340529,,0.01775753,0.94436009,0.02054648,,1.00014678,0.01708045,12.94661434,,5.31893527,,0.0108163,5.486853,0.00088097,,0.08277796,,1.14466487,,1.07189674,,0.15612912,0.00284887,0.41498263,,0.30385365,,0.28505738,,0.01157596,,,0.02629015,,0.03276842,,0.00086659,0.76430801,0.21407252,,0.03088053,0.64233718,0.01050465,,0.06522197,,0.297085,0.41509168,,4.27400835,0.02791814,0.02043464,,0.00267712,,0.02330238,,,0.73969471,0.08620717,,0.01934793,0.05841843,,,12.76161034,0.01590465,0.0321654,,,0.14613518,0.04862564,,,0.00904568,52.01220695,,0.03421079,0.04414718,,,0.02582913,,1.00587923,2.45047605,0.99827205,0.00461811,44.90759756,0.14799924,,0.04654596,0.00892932,,,,,,,0.02109283,,0.05152352,0.24518558,,0.02387384,,0.00065501,0.25919796,2.7630836,,0.01251904,0.02413361,0.16789533,,16.63633447,,3834.59353475,,,0.22074962,,,,
2019-02-27T00:00:00Z,0.03716091,,0.74392806,0.6187912,0.00454861,131.69072439,0.14340678,,0.60167585,0.02748486,0.00063698,0.04390691,,1.1933799,0.04464237,4.22210376,,0.79587093,0.32625997,,,,0.03476857,,0.01727543,,0.31241753,,136.17982884,0.55611357,,,1.01125002,0.00379876,,9.01053927,0.78199102,3.53483192,0.52019752,0.00745061,0.0024145,0.45488558,4.7249557,,,0.08461539,,2.65816133,,0.29138495,,0.57621928,,,,,,0.15407828,0.01849179,0.00757496,0.32385816,,,0.35122326,,0.09457033,1.0122771,1.32480925,0.01973975,9.91311794,,0.00287503,0.916126,0.05097173,0.01907873,,,0.0471611,0.01587213,0.00680654,,,,0.11130461,1.0080641,1.18298598,0.01259355,,68.75797903,0.1450691,0.01770775,0.0028057,0.01599474,,1.01154605,0.15748657,,,0.33610791,,0.05679104,0.09303043,,,0.43178564,,0.15136549,,2.07090761,,,,0.01232856,0.00260984,0.2733453,,,,,80.73991522,1.02541616,0.00775402,,,,49.09120977,,0.90301441,0.05806151,,,,0.04321912,0.27616018,0.00385016,,0.32074871,0.00068595,,0.22947367,,,0.29420738,,0.12383092,0.00740987,2.08046598,0.00169268,0.11792541,,0.07525136,0.00599237,0.0511258,0.05545802,,0.8684536,,,,0.02985674,0.0372721,,,0.00265582,,0.40856363,1.2173497,15.78693641,,,1.00653953,0.10293333,0.00110894,,,656.17711805,,0.01745125,1.08701405,0.02061558,,0.9782657,0.01691616,12.8069653,,5.22732116,,0.01085272,5.37152345,0.00088268,,0.07384218,,1.1412474,,1.06091151,,0.15702059,0.00285122,0.41702138,,0.30830599,,0.28826186,,0.0127032,,,0.02679524,,0.03275132,,0.00086906,0.77857364,0.23458058,,0.03058094,0.63458198,0.0104064,,0.06461557,,0.3031833,0.4191463,,4.31847632,0.0279479,0.02041098,,0.002805,,0.02292955,,,0.74322324,0.08879312,,0.01873693,0.0608287,,,12.62616425,0.01553066,0.03205997,,,0.15187334,0.04264261,,,0.00878866,52.34322769,,0.03517783,0.04400213,,,0.02533254,,1.01194885,2.4324158,0.99915254,0.00456714,45.37504978,0.14614195,,0.04594301,0.00875138,,,,,,,0.03321166,,0.05169783,0.26161327,,0.02415378,,0.00076662,0.25248315,2.75547658,,0.01266444,0.02407784,0.15916844,,16.61471408,,3843.89633207,,,0.22949561,,,,
2019-02-28T00:00:00Z,0.03676513,,0.73825352,0.62522852,0.00458948,130.69220707,0.13705828,,0.57723614,0.02764548,0.00057609,0.0431772,,1.17549467,0.04336742,4.32218854,,0.73514172,0.32949274,,,,0.03445456,,0.01736371,,0.31508476,,136.28879395,0.52815693,0.35713776,,1.01154685,0.00376807,,8.90668411,0.7798041,3.5252914,0.51823742,0.00764614,0.00239042,0.459175,4.14472212,,,0.08492954,,2.63652623,,0.29076914,,0.58056301,,,,,,0.15250495,0.01852752,0.00737375,0.33497605,,,0.40239985,,0.09158186,1.01067146,1.30714428,0.01969876,10.33153544,,0.00286442,0.88139237,0.04925294,0.01965392,,,0.04559614,0.01607158,0.00705254,,,,0.11309866,0.95694474,1.17012365,0.0129954,,66.78008909,0.14425978,0.0178274,0.00274761,0.01591192,,1.01207386,0.16228042,,,0.33363602,,0.05645795,0.09109779,,,0.42772082,,0.14827241,,2.03532126,,,,0.01218686,0.00249158,0.28849152,,,,,82.24279059,1.20745713,0.00762991,,,,48.10406192,,0.90496392,0.05711824,,,,0.04302108,0.27323691,0.00382053,,0.31014719,0.00067089,,0.230146,,,0.28871604,,0.12031738,0.0072462,2.07189406,0.00164806,0.13143758,,0.08245286,0.00594062,0.05322282,0.05539224,,0.86716007,,,,0.03061314,0.03626918,,,0.00261239,,0.4083914,1.22198232,15.53852897,,,1.00475145,0.09877338,0.00110432,,,679.30003733,,0.01710526,0.91768146,0.02145778,,1.02093069,0.01711958,12.56782018,,5.61938892,,0.01082114,5.36508679,0.00088531,,0.07382276,,1.14579176,,1.09143557,,0.15644399,0.00282893,0.41714739,,0.30687141,,0.28677574,,0.01323629,,,0.02820143,,0.03337309,,0.000832,0.770148,0.22156383,,0.031998,0.64987431,0.01067346,,0.06449751,,0.2877226,0.42188494,,4.25090229,0.02917774,0.02021961,,0.00272938,,0.02235198,,,0.73138432,0.08738471,,0.02315022,0.05843052,,,12.58266066,0.01546559,0.03372732,,,0.16147541,0.04334294,,,0.00892974,51.33975332,,0.03370594,0.04332164,,,0.02670813,,1.01223777,2.39374266,0.99271045,0.00448465,45.8779071,0.14260845,,0.04618925,0.00881341,,,,,,,0.02460709,,0.0513869,0.24956351,,0.02390791,,0.00071969,0.258157,2.62627022,,0.01318533,0.02378001,0.15332975,,16.63677897,,3845.58743185,,,0.22097538,,,,
2019-03-01T00:00:00Z,0.0371221,,0.74109127,0.63096528,0.00459315,131.67631901,0.13403791,,0.57508084,0.02805707,0.00064087,0.0452997,,1.20032283,0.04118398,4.45837863,,0.76185331,0.33726875,,,,0.03621519,,0.01770081,,0.31673839,,136.05009242,0.52859142,0.43421109,,1.00912592,0.00384299,,8.9773289,0.78187071,3.49847855,0.52497907,0.00787161,0.00240283,0.45733176,4.13041915,,,0.085334,,2.68563479,,0.28898171,,0.57548411,,,,,,0.20231996,0.01832251,0.00760785,0.33169022,,,0.39541565,,0.09211147,1.00743969,1.32769426,0.02092391,11.37310875,,0.00288103,0.91069305,0.05010772,0.02132628,,,0.04741846,0.01697994,0.00708043,,,,0.11399933,0.85441728,1.15206872,0.01331997,,67.10662873,0.14023893,0.01867865,0.0027421,0.01624675,,1.01200707,0.16387645,,,0.3401665,,0.05652597,0.10378191,,,0.43135988,,0.14144854,,2.09854622,,,,0.01280986,0.00253317,0.29158264,,,,,82.89057023,1.16329859,0.00775381,,,,48.53793011,,0.93258661,0.05755361,,,,0.04316217,0.28276764,0.00394365,,0.30693256,0.00067898,,0.23397707,,,0.29925136,,0.12764874,0.00740993,2.12573529,0.00168746,0.12762125,,0.07806499,0.00609472,0.05346104,0.05961663,,0.87721553,,,,0.0314327,0.03638306,,,0.00258506,,0.41584555,1.22370873,16.73903612,,,1.00523698,0.10304142,0.0010879,,,670.75893318,,0.01721596,0.88640737,0.02160532,,1.01839051,0.016985,12.76019629,,5.49147614,,0.01168512,5.43515849,0.00088912,,0.07481571,,1.15934439,,1.12220765,,0.15843521,0.00280858,0.42697032,,0.31731975,,0.29760582,,0.01583194,,,0.02761334,,0.03503979,,0.00081496,0.77682033,0.22249518,,0.03265219,0.6599604,0.01115207,,0.06678182,,0.30617962,0.42739922,,4.2579622,0.02993916,0.02023142,,0.00276614,,0.02281775,,,0.74661001,0.0869626,,0.02086122,0.06061757,,,12.55494421,0.0154199,0.03666028,,,0.16718409,0.04240383,,,0.0091346,51.87623224,,0.0322844,0.04648084,,,0.02744703,,1.01050705,2.44817149,0.98889134,0.00453098,47.38097716,0.14385762,,0.04614098,0.00909764,,,,,,,0.02683626,,0.05255793,0.24849815,,0.02423392,,0.00068649,0.26507344,2.62854487,,0.01320498,0.02360636,0.16165942,,16.58684174,,3852.34059255,,,0.23013299,,,,
